Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
12,"[0.094, 0.105, 0.119, 0.13157959183673476, 0.1562210884353741, 0.173, 0.19, 0.205, 0.22130557087699954, 0.237, 0.249, 0.265, 0.27981997084548116, 0.299, 0.32569047619047625, 0.34845408163265335, 0.375, 0.412, 0.439, 0.489, 0.5483775510204082, 0.664, 0.791, 0.888, 0.98, 1.0939234693877553, 1.157, 1.222, 1.2947976190476194, 1.344309387755102, 1.398, 1.437, 1.479, 1.523, 1.5603945578231295, 1.599, 1.637, 1.6761700680272114, 1.707, 1.739, 1.77, 1.795, 1.83, 1.865, 1.895, 1.92, 1.948, 1.9753197278911565, 1.999, 2.027]",1.2,25,-2.4,2.354,2.338
13,"[0.095, 0.106, 0.122, 0.137, 0.158, 0.175, 0.19, 0.205, 0.223, 0.239, 0.251, 0.266, 0.278, 0.299, 0.326, 0.3453942857142858, 0.379, 0.41, 0.439, 0.4788544474393531, 0.5514285714285717, 0.665, 0.7852197802197803, 0.913, 0.9989670329670329, 1.101017142857143, 1.159, 1.224690476190477, 1.294, 1.345, 1.3964060150375939, 1.438, 1.477, 1.517, 1.566, 1.603, 1.6359761904761911, 1.6699885714285714, 1.707, 1.7392744360902257, 1.768, 1.799, 1.835, 1.8653736263736267, 1.896, 1.919, 1.948, 1.979, 2.002, 2.028]",1.2,25,-2.4,2.355,2.336
14,"[0.095, 0.10252163265306122, 0.12, 0.132, 0.155, 0.173, 0.187, 0.206, 0.22, 0.23652344180915608, 0.25, 0.264, 0.2820995918367346, 0.302, 0.327, 0.35, 0.3815461224489796, 0.409, 0.43796580253723105, 0.49, 0.5534640171858217, 0.653, 0.7906788399570356, 0.9192775510204082, 0.988, 1.089, 1.163, 1.231, 1.299, 1.344, 1.3990644468313642, 1.431, 1.479, 1.513, 1.563, 1.599, 1.635, 1.6770340136054422, 1.707, 1.7371481237656354, 1.77, 1.798, 1.8314841269841267, 1.862, 1.8940318367346938, 1.921, 1.9469064625850339, 1.973, 1.997689167974882, 2.025]",1.2,25,-2.4,2.354,2.336
15,"[0.094, 0.10605477980665945, 0.12, 0.138, 0.157, 0.172, 0.191, 0.20489142857142853, 0.221, 0.238, 0.248, 0.2654715940430227, 0.27798354180381835, 0.301, 0.32612755102040814, 0.35, 0.3815461224489796, 0.41, 0.44, 0.48469387755102045, 0.5447346938775511, 0.689, 0.791, 0.905, 0.99, 1.098, 1.16, 1.224, 1.294, 1.341, 1.392, 1.442855442176871, 1.479595059076262, 1.524, 1.561, 1.598, 1.641, 1.662, 1.706, 1.737, 1.7722253061224489, 1.805, 1.831, 1.861, 1.891, 1.918, 1.945, 1.973, 1.996, 2.025]",1.2,25,-2.4,2.351,2.334
16,"[0.094, 0.103, 0.121, 0.139, 0.156, 0.173, 0.188, 0.203, 0.22048639455782343, 0.23650854936569218, 0.2503163265306124, 0.264, 0.2821350078492936, 0.3, 0.3254586466165414, 0.34864965986394575, 0.374, 0.405, 0.43793601765030343, 0.489, 0.5508163265306124, 0.663, 0.7857020408163268, 0.901, 0.987, 1.088, 1.158, 1.235, 1.28, 1.3419162191192266, 1.3929744897959184, 1.432, 1.4724919441460798, 1.511, 1.561, 1.598, 1.643, 1.662, 1.706, 1.737, 1.773, 1.8030125588697021, 1.839, 1.8617786499215072, 1.892, 1.917, 1.9448956916099769, 1.971, 1.9968600583090395, 2.025]",1.2,25,-2.4,2.351,2.334
17,"[0.094, 0.10608006279434842, 0.121, 0.13590118152524167, 0.156, 0.175, 0.188, 0.20677380952380947, 0.221, 0.236, 0.25, 0.2644715940430227, 0.2821915227629512, 0.302, 0.32618796992481197, 0.34804709576138165, 0.3795461224489796, 0.4108911564625851, 0.4428945578231291, 0.488, 0.562, 0.660738095238095, 0.787, 0.8992775510204082, 0.987, 1.101, 1.1613374149659863, 1.239238618524333, 1.295, 1.343, 1.393, 1.4318554421768708, 1.472, 1.5224538775510204, 1.563, 1.6, 1.6435391156462582, 1.676, 1.707, 1.737, 1.774, 1.806, 1.832, 1.862, 1.892, 1.9183374813339968, 1.9449064625850339, 1.975, 1.9966891679748822, 2.027]",1.2,25,-2.4,2.35,2.332
18,"[0.094, 0.105, 0.12, 0.13955639097744385, 0.15741714285714287, 0.1742602040816327, 0.193, 0.20666666666666678, 0.22126984126984137, 0.238, 0.25021428571428583, 0.265, 0.278, 0.3, 0.32707692307692326, 0.3523942857142858, 0.379, 0.41063095238095243, 0.43930952380952387, 0.4758544474393531, 0.548, 0.665, 0.798, 0.899, 0.989, 1.095032967032967, 1.1624744897959183, 1.2219498069498071, 1.293, 1.339, 1.388, 1.4303809523809525, 1.473, 1.514, 1.559, 1.598, 1.6289880952380955, 1.664, 1.701, 1.7368021978021981, 1.769, 1.803, 1.824, 1.86, 1.891, 1.9151989795918367, 1.9434047619047619, 1.967, 1.995, 2.026]",1.2,25,-2.4,2.349,2.331
19,"[0.094, 0.106, 0.119, 0.138, 0.156, 0.17443877551020426, 0.189, 0.205, 0.2212431972789117, 0.236, 0.25015183673469393, 0.2655411454904543, 0.282, 0.301, 0.327, 0.347, 0.38, 0.4073861224489797, 0.439, 0.49, 0.559, 0.698, 0.7974270015698592, 0.894, 1.005, 1.092, 1.157, 1.2240517492711371, 1.298, 1.344, 1.393, 1.4306972789115648, 1.469807733619764, 1.509888605442177, 1.561, 1.59756043956044, 1.637, 1.674, 1.7060889795918368, 1.736, 1.772, 1.799, 1.833, 1.858, 1.888, 1.9138524332810045, 1.942, 1.971, 1.995, 2.023]",1.2,25,-2.4,2.347,2.331
20,"[0.094, 0.10319029233314941, 0.12, 0.137, 0.157, 0.17360816326530595, 0.1914120242691671, 0.207, 0.222, 0.236, 0.248, 0.262, 0.278, 0.298, 0.323797619047619, 0.349, 0.376, 0.408, 0.442, 0.4837506222000995, 0.561, 0.652, 0.795, 0.919, 0.981, 1.09, 1.1489277864992151, 1.218, 1.29, 1.341, 1.3914265964450296, 1.4313554421768708, 1.478, 1.5206303854875283, 1.56, 1.597, 1.63, 1.659, 1.704483965014577, 1.736, 1.766, 1.7928669387755103, 1.822, 1.8591078717201164, 1.889, 1.913, 1.949, 1.9697167346938778, 1.994, 2.024]",1.2,25,-2.4,2.345,2.329
2,"[0.024, 0.026573372206025247, 0.02862963620230699, 0.03083912006360982, 0.03315492457852707, 0.035488338192419755, 0.037659486016628906, 0.04020748299319719, 0.0429680088251517, 0.04609024527242087, 0.048189740761169386, 0.05142330480579321, 0.05441438948460746, 0.05876087793608007, 0.06197515527950306, 0.06479684601113174, 0.06892378175760101, 0.07421724818959834, 0.07837119753561811, 0.08411755102040816, 0.0895935027072054, 0.1007071428571428, 0.10949967083607642, 0.1208277551020406, 0.13512952936276557, 0.15032653061224474, 0.1594952712792435, 0.1772161410018553, 0.19110857142857166, 0.2044064972927946, 0.2255478806907379, 0.23742040816326532, 0.25925170068027237, 0.28838338192419827, 0.320119139547711, 0.3670476190476191, 0.4070182599355533, 0.4614625850340135, 0.5101316326530616, 0.5577191836734696, 0.6053908948194661, 0.6610689464975181, 0.7170634920634922, 0.7584442700156978, 0.8098299319727879, 0.8576137026239068, 0.913782312925171, 0.9810895325872291, 1.0452565597667625, 1.121]",7.2,25,-2.4,1.448,1.451
3,"[0.023, 0.025187356145465686, 0.026095125653567284, 0.028869961207623526, 0.031345148585750104, 0.033202205019939035, 0.035465869106263134, 0.03784285714285714, 0.04145907395216149, 0.043649440421329795, 0.04665246098439384, 0.049161753590325014, 0.0518600172463352, 0.055058750773036506, 0.058526785714285705, 0.06146162690428285, 0.06608954602249062, 0.06922448979591844, 0.07449104539775091, 0.07980638409209839, 0.08432587228439772, 0.0932738095238094, 0.10309632653061222, 0.11505220692928342, 0.12476489795918337, 0.1393535220539829, 0.1514241982507288, 0.16391340319911762, 0.17990476190476243, 0.19449061224489783, 0.2116895810955961, 0.22746209912536453, 0.24546186895810945, 0.27190589569161006, 0.3021379591836734, 0.3381314285714285, 0.38556235827664387, 0.42068089053803365, 0.4785863945578224, 0.5417853061224489, 0.5897787755102042, 0.6341088435374149, 0.6865657142857142, 0.7413591836734693, 0.7897346938775504, 0.8308238453276044, 0.8833741496598646, 0.9453605442176872, 0.9930125588697007, 1.061]",7.2,25,-2.4,1.411,1.412
4,"[0.023, 0.024832012143700455, 0.026623765635286418, 0.028576760433903257, 0.031299943830743325, 0.03351221615406726, 0.036036078717201214, 0.03811484593837533, 0.04075183673469392, 0.04305623582766439, 0.045947324875896416, 0.04874326026706977, 0.05182786157941445, 0.054997084548104966, 0.05858857142857144, 0.06141063698206559, 0.06532175987278036, 0.06957363485934913, 0.0751628530199959, 0.0784212827988339, 0.08614938775510221, 0.09318367346938781, 0.10295068027210906, 0.11285374149659863, 0.12400263331138915, 0.13798639455782344, 0.15077061224489816, 0.16116756176154667, 0.17687142857142873, 0.19170515574650918, 0.20964816326530633, 0.22531936017650323, 0.24326204081632688, 0.2672713085234095, 0.29393112244898006, 0.32983397683397714, 0.3835622986036517, 0.4297151020408165, 0.47809707666850554, 0.5285326530612247, 0.5806163265306123, 0.6247444897959188, 0.6815714285714293, 0.7308783673469387, 0.7804579591836737, 0.832884353741497, 0.8729191836734699, 0.9151473922902504, 0.98475402792696, 1.042]",7.2,25,-2.4,1.364,1.364
5,"[0.023, 0.025227913984385727, 0.02680340136054425, 0.02867494024636884, 0.03113720565149131, 0.032976870748299324, 0.03521619897959181, 0.03823968253968255, 0.04062401883830466, 0.04312736205593351, 0.04523532375913331, 0.04826398946675439, 0.0509519274376417, 0.05468979591836735, 0.058060755336617434, 0.06072335600907033, 0.0651014405762306, 0.06878077682685994, 0.07261881701833274, 0.07780102040816315, 0.08455233706385783, 0.09226530612244906, 0.10110938775510213, 0.11279131007241616, 0.12241346938775506, 0.1375940430226144, 0.14774489795918377, 0.16086352040816332, 0.1747451737451737, 0.1898388829215897, 0.20769663541092123, 0.22381195335276963, 0.2432657699443414, 0.2643308727746418, 0.29880062794348494, 0.3345328185328187, 0.37368274582560296, 0.4244638720353006, 0.4760441257584115, 0.5210187755102041, 0.5809697959183674, 0.6174500537056933, 0.6807142857142857, 0.7209559613319011, 0.7727424158852731, 0.8229562682215744, 0.8635068027210898, 0.9174781341107872, 0.9666687598116175, 1.034]",7.2,25,-2.4,1.334,1.333
6,"[0.023, 0.024783739302172467, 0.026461408623599837, 0.028557823129251727, 0.030554214729369974, 0.03326338082402775, 0.03537476808905377, 0.03784909456740435, 0.040603096410978166, 0.042623070097604264, 0.04534295097349281, 0.04760645990679735, 0.05076816326530623, 0.05384464806330695, 0.05643105590062109, 0.05940816326530611, 0.06393350888742602, 0.06695960884353737, 0.07165869106263198, 0.07597564186965114, 0.08347427421672894, 0.08977714285714274, 0.09900107411385611, 0.10692498621070042, 0.11806679035250457, 0.13066464423607294, 0.143231292517007, 0.1551507064364203, 0.16832818532818516, 0.18074543501611168, 0.1990351210251542, 0.21519557823129232, 0.23129827315541635, 0.25166002986560476, 0.27428763958413555, 0.31228571428571444, 0.3443044897959181, 0.39923183673469376, 0.4415222634508349, 0.49554495311638147, 0.5497738775510205, 0.580381224489796, 0.6536428571428564, 0.6919959183673468, 0.7442984004412576, 0.7928178963893245, 0.8325187074829934, 0.8889377013963483, 0.9461126530612239, 1.009]",7.2,25,-2.4,1.31,1.307
7,"[0.022, 0.02377978933508887, 0.025381341107871686, 0.027741319904585154, 0.02974587400177461, 0.031582391634339686, 0.03382971253017335, 0.03617374517374518, 0.03898334506216276, 0.041695447409733036, 0.04358821593153384, 0.046746173469387746, 0.04933768707482996, 0.05222040816326532, 0.055291316526610616, 0.05833574720210659, 0.06277867203219306, 0.06640509725016762, 0.07013448456305602, 0.073748457522544, 0.07983673469387761, 0.08660504201680667, 0.09469817400644448, 0.10482993197278863, 0.11368450082735806, 0.12398667221990847, 0.13858503401360558, 0.1485093877551019, 0.16278571428571426, 0.17601020408163223, 0.19091265306122426, 0.20836514065085507, 0.2240291545189514, 0.24383673469387773, 0.2666916712630998, 0.3046023166023166, 0.34252675124103715, 0.3854863945578231, 0.4441972789115653, 0.48300244897959155, 0.5339102040816326, 0.5755379591836731, 0.6349285714285713, 0.6811134693877554, 0.7280408163265306, 0.7772441690962104, 0.8334489795918367, 0.8748843537414966, 0.9271271585557301, 0.985]",7.2,25,-2.4,1.268,1.265
8,"[0.021, 0.02269764521193087, 0.02414080349120776, 0.026136238279095322, 0.028234452836252595, 0.030668505239933832, 0.03285059684251058, 0.03530714285714284, 0.03719501133786844, 0.039647165532879794, 0.04231918367346931, 0.044335690181584425, 0.04735774309723888, 0.05094679300291542, 0.05344382801664354, 0.056404841006169805, 0.06014580772067855, 0.06371029791226827, 0.0679321566464424, 0.07213313896987364, 0.07747755102040818, 0.08408571428571426, 0.09174530612244887, 0.10182993197278864, 0.10877306122448989, 0.12097278911564646, 0.12876839107736116, 0.14333512352309333, 0.15549624060150385, 0.16901020408163225, 0.18490136054421735, 0.19471649200220648, 0.21393877551020443, 0.2332224489795919, 0.2579139941690962, 0.28047521865889213, 0.3197795918367349, 0.36335020408163254, 0.4022515006002401, 0.4538742287612719, 0.5029136577708005, 0.5465379591836732, 0.6029285714285713, 0.644670204081633, 0.6890442176870742, 0.7332223415682065, 0.7814399092970521, 0.8393075801749271, 0.8882543171114603, 0.956]",7.2,25,-2.4,1.244,1.24
9,"[0.021, 0.021752725747833386, 0.023916777100450575, 0.02572086899275844, 0.027942486085343245, 0.029837884449554528, 0.03238034891375902, 0.03420276497695867, 0.037249286811498805, 0.038865071208339506, 0.04121959183673471, 0.043848979591836784, 0.04693457382953186, 0.04969829012686157, 0.05241022280471819, 0.055040816326530836, 0.059122448979591805, 0.06257061224489809, 0.0657297677691766, 0.07076102699144196, 0.07726410564225691, 0.08182857142857147, 0.08941061224489792, 0.09927836734693915, 0.10585400313971771, 0.1191379591836736, 0.12825938117182356, 0.13854081632653104, 0.15162637362637377, 0.16225340136054453, 0.17862040816326535, 0.19185047896709717, 0.20918201875344736, 0.22805751391465706, 0.25701233981964877, 0.27953156146179414, 0.30984666298952035, 0.34780376766091087, 0.4030097959183677, 0.43644081632653053, 0.49015359828141825, 0.5359089906232767, 0.5892171428571429, 0.6254013605442184, 0.6741086596800885, 0.7138544217687078, 0.7673547880690745, 0.8217178871548617, 0.8642464678178972, 0.937]",7.2,25,-2.4,1.206,1.201
10,"[0.018, 0.019103424420615675, 0.020986509858180565, 0.022575801749271134, 0.024750713188501243, 0.027926770708283234, 0.029962419113987084, 0.03199477351916375, 0.03415536537195524, 0.03664961888369804, 0.038796067332042314, 0.04070153061224487, 0.043725765306122495, 0.04693801965230534, 0.04895847176079736, 0.05241183673469388, 0.055665666266506646, 0.05851184990125082, 0.062273469387755125, 0.0659043367346939, 0.07074259381171827, 0.07818367346938775, 0.08290512961941532, 0.0904560599750104, 0.09953741496598653, 0.11050413678985103, 0.11873507893723528, 0.13029251700680275, 0.14280398671096345, 0.15509755102040812, 0.16968513119533532, 0.1803272594752186, 0.19473061224489807, 0.21558742415885268, 0.23682346938775511, 0.26107142857142873, 0.28980612244897913, 0.31974204081632657, 0.3753469387755103, 0.4194383673469392, 0.4667817896389322, 0.5200639823496969, 0.5740476190476191, 0.5978237929318067, 0.6594149659863944, 0.7113218210361063, 0.748782312925171, 0.8086326530612249, 0.8561381475667181, 0.916]",7.2,25,-2.4,1.184,1.179
11,"[0.016, 0.01795452918009306, 0.019713642937489895, 0.021503620803159967, 0.023853624208304048, 0.025500583090378996, 0.027544423830138064, 0.029336197636949456, 0.03144656572306346, 0.03352988338192422, 0.0364056895485467, 0.03904805793285051, 0.0415027148474068, 0.04396060749881351, 0.046934161490683246, 0.049616853192890074, 0.051895821185617114, 0.05520355834641547, 0.05888192419825078, 0.0623110865968009, 0.06698179812465527, 0.07262548262548253, 0.07816496598639484, 0.08559863945578236, 0.0932292917166867, 0.10260562603419743, 0.11100477637863654, 0.12064163265306146, 0.1324015444015445, 0.1431534693877551, 0.15865306122448958, 0.17210047095761372, 0.18600394996708375, 0.20162682215743444, 0.21975020408163257, 0.24370285714285722, 0.27115918367346875, 0.2954481632653064, 0.34211410018552857, 0.38278517722878613, 0.4301461224489798, 0.47458025372311086, 0.5116254826254827, 0.5761616954474089, 0.6206140456182473, 0.6655262390670559, 0.7205961331901183, 0.7632653061224489, 0.8163254564983888, 0.885]",7.2,25,-2.4,1.148,1.143
12,"[0.016, 0.017488015340364323, 0.01895676691729326, 0.020725779967159266, 0.022797533401849906, 0.02458678955453148, 0.026689203925845128, 0.028806451612903183, 0.03133075933075935, 0.033316326530612235, 0.03581428571428565, 0.03800708382526566, 0.03983943329397877, 0.04331047619047614, 0.045223021582733836, 0.04815763546798032, 0.05166023166023165, 0.0545024630541872, 0.05828016643550623, 0.061437788018433116, 0.06543367346938782, 0.07071186440677966, 0.07622591362126233, 0.08230952380952407, 0.09029870129870132, 0.09897714285714282, 0.10866285714285713, 0.11906015037593998, 0.12952000000000005, 0.14095238095238158, 0.15411180124223597, 0.16330612244897955, 0.17586100386100403, 0.19614285714285745, 0.21414285714285705, 0.23318367346938787, 0.2627714285714285, 0.29492857142857126, 0.3300798319327732, 0.36922571428571394, 0.41263133640552974, 0.44580285714285717, 0.5126666666666654, 0.5368954703832753, 0.5967876447876449, 0.6358571428571411, 0.6804523809523813, 0.7393571428571429, 0.7851758241758232, 0.839]",7.2,25,-2.4,1.098,1.092
13,"[0.014, 0.015474318586495013, 0.017472363945578284, 0.019181960896246658, 0.020950869236583576, 0.022949708454810532, 0.025030715316429634, 0.027075776397515572, 0.028960913178830913, 0.0313670594998564, 0.033764996907854145, 0.035664475959875555, 0.038340014577259496, 0.040602769679300446, 0.04316883116883116, 0.04629141979372397, 0.048698569082805544, 0.052438499724214035, 0.05523955296404278, 0.0587883246321785, 0.06327320605661639, 0.06759006211180134, 0.07403237156931743, 0.07993959183673482, 0.08552653061224515, 0.0961891679748824, 0.10323775510204104, 0.11194367346938784, 0.12345054945055019, 0.13135544217687112, 0.14536142198815036, 0.15791411564625862, 0.17059183673469583, 0.1868335949764531, 0.20903916161059027, 0.22498285714285746, 0.24905907626208387, 0.2744291230005514, 0.3180318367346942, 0.3436387203530061, 0.3946963265306129, 0.4389354660783235, 0.4904962406015048, 0.5263265306122457, 0.5706653061224493, 0.6165826530612248, 0.6691991836734703, 0.7150544217687078, 0.7582558869701738, 0.823]",7.2,25,-2.4,1.082,1.076
14,"[0.013, 0.014692621664050219, 0.016091403834260946, 0.017667832847424694, 0.01995432458697761, 0.021764185442963317, 0.023074344023323545, 0.02552040816326529, 0.02746432932147217, 0.029370342632465744, 0.031573083287368936, 0.033901173067652196, 0.036166518781425606, 0.03864172335600902, 0.04092261904761898, 0.04374266948158571, 0.046317298347910554, 0.04968634832573805, 0.05205918367346924, 0.05601250822909801, 0.06036800526662259, 0.06467226890756286, 0.06978867676102699, 0.07679755102040783, 0.08209254864736591, 0.09113500784929343, 0.09892176870748261, 0.10761619486504255, 0.11664571428571424, 0.12450296247531255, 0.13864897959183645, 0.14977061224489796, 0.16141367898510733, 0.17556514913657728, 0.19072218564845259, 0.21110989010988965, 0.23518259935553118, 0.26003924646781784, 0.29907102040816314, 0.3237153598281412, 0.3729053061224487, 0.4102586422324032, 0.4631942857142858, 0.4964633853541411, 0.5448318367346934, 0.5885655976676386, 0.6339956268221576, 0.6734931972789102, 0.7266891679748814, 0.78]",7.2,25,-2.4,1.034,1.03
15,"[0.012, 0.013363364858138363, 0.014722325293753882, 0.01612167152575314, 0.018217911958171667, 0.020061224489795967, 0.02178116169544739, 0.02397113997113991, 0.025738068455728718, 0.028331180573495252, 0.029746318780676836, 0.03234180002936424, 0.033950374394362076, 0.03777809054656344, 0.039608548931383526, 0.04261577223481988, 0.04563925570228094, 0.047567411216455066, 0.05120683949255367, 0.053885872795720234, 0.057349145063430786, 0.06288479262672801, 0.06689244346387208, 0.07175181040157992, 0.07836827458256021, 0.08612244897959188, 0.09304956268221565, 0.10195748299319733, 0.10956682027649792, 0.12068552875695727, 0.1313469387755101, 0.14093808370805946, 0.15285904129093503, 0.16904421768707484, 0.1852848979591835, 0.20273754152823928, 0.22602612244897974, 0.24407482993197233, 0.2678746355685128, 0.30975510204081597, 0.347234418091561, 0.3884125758411475, 0.43067428571428595, 0.4788037676609101, 0.5228367346938774, 0.5602837232453957, 0.6068707482993184, 0.6582006802721089, 0.7014881632653063, 0.756]",7.2,25,-2.4,1.008,1.001
