Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
12,"[0.1, 0.112, 0.12843027210884345, 0.147, 0.17, 0.182, 0.199, 0.214, 0.22853061224489765, 0.245455782312925, 0.26, 0.27454227405247766, 0.29465986394557797, 0.314, 0.3421758241758242, 0.367, 0.4, 0.434, 0.47, 0.5205255102040803, 0.623, 0.716, 0.838, 0.9331825703254275, 1.009, 1.106, 1.17, 1.235, 1.2852976190476186, 1.338, 1.3844953617810758, 1.423, 1.472, 1.523, 1.553, 1.594, 1.626, 1.658, 1.685, 1.716, 1.753, 1.785, 1.813, 1.8379246467817891, 1.869, 1.898, 1.9235206164098293, 1.951, 1.9766122448979584, 2.005]",1.2,25,-2.4,2.311,2.314
13,"[0.1, 0.113, 0.12786054421768686, 0.1463395918367346, 0.16623386651958075, 0.18361352040816314, 0.198, 0.213, 0.228, 0.244, 0.26, 0.2733795918367345, 0.295, 0.316, 0.3395714285714286, 0.368, 0.399, 0.433, 0.4668282312925169, 0.514, 0.6126859776168531, 0.707, 0.8365070643642069, 0.925, 1.0116767346938775, 1.09, 1.177, 1.236, 1.2960184331797235, 1.338, 1.391, 1.426, 1.463, 1.512, 1.547634013605442, 1.594, 1.625, 1.66, 1.684, 1.717, 1.755017116524029, 1.785, 1.813, 1.8383762755102038, 1.873, 1.8982789115646255, 1.924, 1.95, 1.973, 2.006]",1.2,25,-2.4,2.311,2.314
14,"[0.1, 0.109, 0.127, 0.14535568513119523, 0.16472108843537386, 0.186312925170068, 0.199, 0.21379365079365079, 0.228, 0.245, 0.256, 0.273, 0.293, 0.313, 0.3405714285714286, 0.369, 0.401, 0.438, 0.475, 0.528, 0.62, 0.715942857142857, 0.853, 0.9322702040816326, 1.0094979591836732, 1.0927437641723354, 1.1679730320699706, 1.232, 1.290396825396825, 1.3384430546412114, 1.38553251067869, 1.429, 1.475, 1.513, 1.5495572745227122, 1.593, 1.627, 1.66, 1.684, 1.7175096670247045, 1.7507530612244895, 1.779, 1.811404761904762, 1.8432150145772592, 1.87, 1.901, 1.924365140650855, 1.949, 1.972473469387755, 2.005]",1.2,25,-2.4,2.31,2.311
15,"[0.1, 0.113, 0.12936627282491944, 0.147, 0.16919673469387753, 0.186, 0.1991564625850337, 0.214, 0.227, 0.24506279434850833, 0.25781413994169095, 0.275, 0.295, 0.3186445578231293, 0.343, 0.373, 0.402, 0.437, 0.474, 0.52, 0.619, 0.729, 0.8504620408163264, 0.93, 1.009, 1.104, 1.1695726290516206, 1.2355729984301411, 1.297, 1.3386963265306122, 1.388, 1.436, 1.48, 1.513, 1.552, 1.587, 1.613, 1.658, 1.685, 1.72, 1.755, 1.784, 1.812503759398496, 1.843, 1.8671640816326531, 1.9, 1.9262370948379353, 1.949, 1.9773248758963045, 2.004]",1.2,25,-2.4,2.31,2.312
16,"[0.101, 0.114, 0.12986054421768686, 0.1475489795918368, 0.16972108843537387, 0.182, 0.196, 0.214, 0.228, 0.244, 0.25921938775510195, 0.2730795918367347, 0.295, 0.313, 0.339, 0.369, 0.3999844897959184, 0.42494438775510196, 0.473, 0.515, 0.619, 0.7217252747252747, 0.8245070643642068, 0.932, 1.012, 1.097, 1.176, 1.2391363265306123, 1.296, 1.339, 1.3854953617810757, 1.437, 1.474, 1.513, 1.548, 1.593, 1.63, 1.6603616326530612, 1.687, 1.7165696278511404, 1.754, 1.783, 1.814, 1.844, 1.8672962475312704, 1.8982789115646255, 1.924, 1.948, 1.974, 2.005]",1.2,25,-2.4,2.308,2.311
17,"[0.1, 0.1133877551020407, 0.129, 0.148, 0.163, 0.186, 0.199, 0.213, 0.227408163265306, 0.24421877551020407, 0.25698688046647233, 0.275, 0.295, 0.316, 0.341, 0.36997795918367327, 0.3989844897959184, 0.43, 0.467, 0.5228540031397171, 0.623, 0.724, 0.854, 0.934, 1.0084367346938774, 1.103, 1.176374149659863, 1.242, 1.292, 1.337, 1.386, 1.428, 1.471, 1.512, 1.543921000658328, 1.5848241758241755, 1.625, 1.6593616326530611, 1.686, 1.717530612244898, 1.7541981740064447, 1.7816955782312924, 1.814, 1.838, 1.869, 1.899, 1.9260397422126745, 1.95, 1.975, 2.002]",1.2,25,-2.4,2.307,2.31
18,"[0.101, 0.10969387755102057, 0.13, 0.14792051557465083, 0.17048072562358263, 0.185, 0.19927918367346925, 0.214, 0.231, 0.246, 0.25682277121374864, 0.27529199372056495, 0.29, 0.315, 0.3405714285714286, 0.36597795918367326, 0.39897017268445845, 0.438, 0.471, 0.524, 0.614, 0.729, 0.8531318367346938, 0.928, 1.006, 1.105, 1.18, 1.2302621664050233, 1.2885952380952372, 1.335, 1.387, 1.433, 1.475922448979592, 1.5110298273155411, 1.552, 1.587, 1.612, 1.659, 1.686, 1.716, 1.752, 1.78, 1.811404761904762, 1.837546382189239, 1.873265306122449, 1.9001859410430837, 1.9236894649751792, 1.9479526239067055, 1.97, 2.002]",1.2,25,-2.4,2.307,2.311
19,"[0.101, 0.113, 0.13, 0.148, 0.171, 0.18631632653061242, 0.2, 0.216, 0.23, 0.246, 0.26, 0.275, 0.297, 0.3166445578231293, 0.342, 0.37222775510204076, 0.4006303854875285, 0.4391922663802364, 0.472, 0.53, 0.625, 0.758, 0.84, 0.9199873138444566, 1.014, 1.098, 1.1763945578231292, 1.233, 1.293, 1.337, 1.3955387755102036, 1.4286315192743766, 1.476, 1.518, 1.55, 1.586, 1.623266581632653, 1.658, 1.6839790402647545, 1.717, 1.751, 1.781, 1.811, 1.838, 1.87, 1.8967411385606872, 1.9226060749881348, 1.948, 1.9732731910946197, 2.001]",1.2,25,-2.4,2.306,2.31
20,"[0.101, 0.11253490870032223, 0.128, 0.146, 0.1644421768707479, 0.184, 0.19853689167974853, 0.213, 0.227, 0.244, 0.256, 0.275, 0.294, 0.317, 0.34, 0.363, 0.3999844897959184, 0.4238940719144799, 0.47191755102040805, 0.532, 0.623, 0.719, 0.856, 0.928, 1.007, 1.104, 1.172, 1.233, 1.289, 1.337, 1.3951459968602824, 1.4279664723032068, 1.4726433941997852, 1.5136882086167798, 1.549, 1.592563909774436, 1.6261270572745226, 1.655, 1.6829429404414826, 1.7154676384839649, 1.752301224489796, 1.7840938775510204, 1.813, 1.837755102040815, 1.869, 1.897, 1.922, 1.948, 1.9723071965628356, 2.004]",1.2,25,-2.4,2.305,2.308
2,"[0.008, 0.012294063079777411, 0.017498388829215842, 0.02748688046647187, 0.040115102040816246, 0.051973877551020425, 0.065, 0.07694047619047606, 0.09409839650145767, 0.10532897959183676, 0.11639115646258474, 0.12839717425431696, 0.1427701396348013, 0.15716169544740968, 0.17026190476190442, 0.18529054779806653, 0.2035531686358753, 0.2177991836734693, 0.23857299843014113, 0.2644612244897958, 0.28914115646258504, 0.334, 0.3800130612244897, 0.45151183673469386, 0.4965442176870748, 0.578, 0.6487670068027208, 0.7289455782312921, 0.8174725274725271, 0.886, 0.9900832653061223, 1.0401594387755102, 1.1086122448979592, 1.1548293135435992, 1.1997727891156462, 1.260095238095238, 1.304157998683344, 1.34, 1.3723720565149136, 1.416145124716553, 1.447, 1.475926870748299, 1.5118095238095233, 1.5425359828141783, 1.569842737094838, 1.6045102040816326, 1.6313836734693876, 1.654836734693877, 1.684, 1.714]",2.4,25,-7.2,1.832,1.837
3,"[0.008, 0.012204081632653197, 0.01812014483212638, 0.024863145258103143, 0.03549149659863936, 0.049712244897958925, 0.0634829931972791, 0.07650793650793677, 0.08927959183673499, 0.10512081632653071, 0.118, 0.1297089151450053, 0.1431129251700679, 0.154, 0.17048571428571427, 0.184, 0.2, 0.21965136054421755, 0.236, 0.25880343716433946, 0.2906938775510204, 0.32177142857142854, 0.374, 0.432, 0.4959677765843178, 0.577557580174927, 0.65, 0.7167400644468311, 0.805, 0.887, 0.965, 1.049, 1.0993239795918368, 1.157976326530612, 1.2125408163265305, 1.265, 1.2899361250993904, 1.3443322448979589, 1.3729132653061225, 1.4098312189740763, 1.4486979591836733, 1.479, 1.5143690476190472, 1.542, 1.5772397959183673, 1.6080838389409817, 1.6352897071872226, 1.6605646258503401, 1.6905918367346924, 1.72]",2.4,25,-7.2,1.826,1.833
4,"[0.012, 0.016, 0.02188192419825062, 0.03369544740973294, 0.04484948979591838, 0.056959183673469325, 0.0713416326530612, 0.086, 0.1, 0.112, 0.12178911564625851, 0.13526530612244891, 0.15016648764769056, 0.16334264232008563, 0.17745054945054933, 0.18945578231292506, 0.20608229098090836, 0.224, 0.24329591836734693, 0.27170612244897935, 0.298, 0.34518367346938755, 0.394, 0.4591655328798184, 0.520017185821697, 0.5899455782312921, 0.6750010741138559, 0.736854693877551, 0.834, 0.914, 0.9930938775510203, 1.0457878321139775, 1.123044081632653, 1.1730187074829932, 1.2196959183673468, 1.2646457142857142, 1.3133488640739313, 1.352, 1.3824756671899527, 1.426194662480377, 1.4564799210006585, 1.4903033645890786, 1.521422857142857, 1.547, 1.5853823845327606, 1.6116187384044527, 1.639, 1.665, 1.6906659505907624, 1.723]",2.4,25,-7.2,1.831,1.83
5,"[0.01, 0.014572886297376051, 0.02, 0.028, 0.040566530612245064, 0.053, 0.063, 0.08, 0.09279434850863458, 0.10786394557823126, 0.12035276967930016, 0.1316499215070644, 0.147, 0.15830725623582778, 0.17350549450549452, 0.189, 0.2036661224489795, 0.224, 0.2423945578231293, 0.2681479591836736, 0.298, 0.329, 0.3748759183673469, 0.448, 0.5086862244897961, 0.586, 0.6533358843537416, 0.7408717201166176, 0.818, 0.898, 0.9761689795918368, 1.032, 1.1172176870748296, 1.1646955782312924, 1.2149489795918367, 1.268, 1.309, 1.3484204081632651, 1.381, 1.418, 1.4536640502354787, 1.4883606830487297, 1.51247619047619, 1.5574221938775512, 1.5810884353741497, 1.6111827016520892, 1.639342988808426, 1.6670767346938773, 1.6874072356215213, 1.723]",2.4,25,-7.2,1.828,1.827
6,"[0.011, 0.015098639455782638, 0.021006559766763907, 0.029, 0.043, 0.05531632653061222, 0.06921132323897301, 0.083, 0.09562938775510217, 0.109, 0.119, 0.133, 0.14832587228439756, 0.16151020408163277, 0.1730952380952369, 0.18827510204081624, 0.207, 0.223, 0.24514612244897965, 0.271, 0.29698367346938764, 0.3380329670329668, 0.38812755102040797, 0.44858411472697185, 0.5146893424036282, 0.5906795918367342, 0.6740242346938773, 0.7455899814471243, 0.8282747252747251, 0.907006530612245, 0.998, 1.0506086734693876, 1.12, 1.1675043731778423, 1.2265102040816327, 1.2616268221574343, 1.31, 1.35, 1.382, 1.4230090702947849, 1.455269648284846, 1.4848860544217688, 1.518, 1.5474960753532183, 1.576, 1.6076258503401355, 1.6344114726971868, 1.6617517926089354, 1.6864276437847865, 1.72]",2.4,25,-7.2,1.828,1.828
7,"[0.009, 0.014693877551020574, 0.019933061224489703, 0.027514405762304878, 0.04196145124716525, 0.054, 0.06536734693877531, 0.0783968253968253, 0.091, 0.106, 0.11762530612244897, 0.130831364124597, 0.144659863945578, 0.15609353741496576, 0.17057142857142857, 0.187, 0.20250448979591826, 0.2217528344671199, 0.237, 0.26644408163265293, 0.296, 0.32672527472527474, 0.37350706436420694, 0.43837528344671195, 0.5067113702623905, 0.5804234693877549, 0.658, 0.7412621664050233, 0.8262976190476186, 0.893, 0.9970998925886142, 1.0414478458049885, 1.1039795918367348, 1.1663992346938772, 1.2171145490454247, 1.2706734693877544, 1.3092541145490453, 1.3436954474097331, 1.3767670068027207, 1.411, 1.453301224489796, 1.4809129251700681, 1.5168116883116884, 1.545, 1.575, 1.6110904578047434, 1.635, 1.6660669387755103, 1.686670918367347, 1.72]",2.4,25,-7.2,1.834,1.83
8,"[0.009, 0.012846938775510287, 0.019, 0.025653061224489796, 0.041, 0.051, 0.0635368916797485, 0.07664976958525342, 0.08840816326530598, 0.105, 0.11610530612244893, 0.12854227405247762, 0.14326394557823116, 0.15609353741496576, 0.17046082949308755, 0.18397795918367327, 0.199, 0.2153910204081631, 0.23589151450053694, 0.26072886297376024, 0.2933306122448979, 0.3244047619047621, 0.379, 0.443, 0.5033599257884971, 0.5827117346938774, 0.66, 0.7404963265306121, 0.8205952380952372, 0.894, 0.9817314715359825, 1.053, 1.1128892128279884, 1.163818959842001, 1.2152581356867072, 1.261, 1.305, 1.3433616326530613, 1.3718835034013606, 1.4078477661334803, 1.4458391356542615, 1.4799274376417233, 1.5131942857142857, 1.5413762755102038, 1.572265306122449, 1.6045578231292514, 1.633, 1.6591394557823131, 1.687, 1.718]",2.4,25,-7.2,1.824,1.821
9,"[0.009, 0.013778425655976688, 0.01866399416909633, 0.027032312925170034, 0.03903061224489822, 0.052293517406962725, 0.06386096938775519, 0.07681318681318677, 0.093, 0.10362794348508653, 0.113, 0.12842040816326525, 0.1421962323390892, 0.15739115646258547, 0.17017857142857146, 0.185, 0.19998938775510205, 0.21881740064446834, 0.24008990623276336, 0.2637602040816325, 0.29313119533527693, 0.3353730158730159, 0.37866040816326524, 0.43677121374865724, 0.502, 0.585, 0.673, 0.7364595918367347, 0.817, 0.8898940981798125, 0.9871564625850336, 1.0439100937672368, 1.103, 1.163, 1.2282551020408163, 1.2558345864661653, 1.3060261224489795, 1.345, 1.377056586270872, 1.409, 1.454246289424861, 1.4824267968056788, 1.5168253968253969, 1.544401883830455, 1.579, 1.6060585911784067, 1.634, 1.6601267454350161, 1.685488163265306, 1.717]",2.4,25,-7.2,1.823,1.825
10,"[0.009, 0.01514122448979599, 0.019680758017492864, 0.02940618828176435, 0.04202040816326525, 0.054176870748299265, 0.06732798833819251, 0.07932275132275135, 0.0942497959183673, 0.10620626822157436, 0.11649374588545104, 0.132, 0.1464472789115647, 0.158, 0.17, 0.19068916797488222, 0.206, 0.222, 0.24470204081632657, 0.2703387755102041, 0.2980895691609977, 0.348, 0.396, 0.4534481632653061, 0.519, 0.5938106122448981, 0.6806496598639455, 0.742, 0.8361942857142856, 0.9180730397422128, 1.065, 1.0974655612244897, 1.139, 1.1786443148688048, 1.2212816326530611, 1.2685476190476188, 1.309, 1.3411658163265305, 1.370646530612245, 1.411, 1.4387169190256748, 1.468, 1.5007738095238092, 1.5356135204081631, 1.5552538775510203, 1.5893265306122446, 1.616, 1.639, 1.6636562835660578, 1.693]",2.4,25,-7.2,1.794,1.829
11,"[0.008, 0.012693877551020574, 0.018210745522698815, 0.025653061224489796, 0.035721088435373846, 0.04948469387755088, 0.0595368916797485, 0.075, 0.086, 0.1006890184645285, 0.11074682846111417, 0.125, 0.13943990929705213, 0.15409353741496576, 0.16717582417582422, 0.18195408163265264, 0.197, 0.213, 0.235, 0.263, 0.29342530612244894, 0.32680952380952355, 0.38050706436420695, 0.4402702040816326, 0.5014948979591834, 0.567, 0.6564370748299317, 0.741, 0.8183968253968249, 0.893, 0.979, 1.0436150278293135, 1.1089403453689168, 1.1624955102040815, 1.2055339038841344, 1.2648241758241754, 1.305, 1.3424758324382384, 1.3741686358754024, 1.407, 1.4481981740064447, 1.475, 1.511, 1.5403400077011935, 1.574, 1.6040904578047435, 1.631293700088731, 1.6571394557823131, 1.683, 1.714]",2.4,25,-7.2,1.82,1.821
12,"[0.01, 0.014970315398886847, 0.020561224489795884, 0.03094005102040811, 0.04209551020408161, 0.054, 0.069, 0.07829523809523811, 0.095, 0.10655579678679979, 0.11678911564625852, 0.13139265306122438, 0.145, 0.159, 0.17245054945054933, 0.185, 0.203, 0.223, 0.24092979591836733, 0.2692653061224482, 0.2962891156462584, 0.34277142857142867, 0.395, 0.457, 0.5240130612244898, 0.5931782312925167, 0.6720015698587125, 0.737, 0.8288285714285712, 0.899266380236305, 0.9974116618075801, 1.057, 1.1167278911564624, 1.1660187074829933, 1.219, 1.2705238095238092, 1.3074992150706433, 1.345753469387755, 1.387, 1.419, 1.448742346938776, 1.479627688913403, 1.513, 1.541, 1.5708720353006067, 1.603, 1.633, 1.657517006802721, 1.687, 1.717]",2.4,25,-7.2,1.829,1.826
13,"[0.008, 0.01306078083407275, 0.018723289315726383, 0.027020408163265282, 0.04, 0.052248724489795874, 0.062, 0.07655639097744361, 0.092, 0.10181632653061234, 0.11438147566718995, 0.12564625850340141, 0.14110204081632635, 0.15439115646258547, 0.168, 0.182, 0.197, 0.21373312401883834, 0.236, 0.264, 0.29475673469387764, 0.342, 0.38386895810955945, 0.4510593692022261, 0.5090918367346939, 0.5951459968602824, 0.6680891514500537, 0.738, 0.8309206349206347, 0.8956734693877549, 0.9856828885400312, 1.030881195335277, 1.1122604470359574, 1.159, 1.221, 1.251511520737327, 1.309, 1.343, 1.37506552094522, 1.4082702837232455, 1.4462557823129254, 1.479, 1.5122380952380945, 1.539, 1.569, 1.603401360544217, 1.629292244897959, 1.654978862973761, 1.679488163265306, 1.712]",2.4,25,-7.2,1.819,1.816
14,"[0.008, 0.012, 0.017240362811791247, 0.026, 0.036, 0.04861352040816316, 0.0613172541743969, 0.07386872586872582, 0.08540816326530598, 0.10121877551020407, 0.11307115278543847, 0.1241725417439702, 0.13926394557823119, 0.151, 0.16610389610389611, 0.17895408163265264, 0.19597017268445843, 0.20785170068027192, 0.23581924198250714, 0.255, 0.2913306122448979, 0.331, 0.3710845481049559, 0.447, 0.5086326530612244, 0.5912032653061224, 0.657, 0.7402621664050233, 0.8192976190476186, 0.893, 0.9701459968602822, 1.036, 1.094, 1.16168820861678, 1.204, 1.2518241758241755, 1.3005419501133786, 1.3404758324382384, 1.37, 1.4057746938775508, 1.4433963480128895, 1.4773911564625848, 1.508, 1.5362323390894814, 1.569, 1.5995578231292515, 1.6275404081632654, 1.6528454810495627, 1.6796122448979585, 1.711]",2.4,25,-7.2,1.817,1.815
15,"[0.008, 0.011554081632653024, 0.017127250900360057, 0.025339591836734607, 0.036, 0.05, 0.061, 0.074, 0.086, 0.10021877551020407, 0.11308492429229752, 0.1237535321821033, 0.14, 0.14976830732292906, 0.16708163265306125, 0.17790816326530534, 0.1959844897959184, 0.216, 0.23, 0.261854003139717, 0.29, 0.32594285714285703, 0.368, 0.43441723356009065, 0.503, 0.5779489795918368, 0.6572185374149658, 0.7386163265306122, 0.807, 0.886, 0.9746317254174394, 1.0314478458049885, 1.1069403453689168, 1.1563361976369493, 1.202, 1.2498241758241755, 1.302, 1.3373616326530613, 1.3697670068027208, 1.4082546938775509, 1.4440884353741494, 1.4754511858797572, 1.509, 1.5363762755102037, 1.567, 1.6012839774207555, 1.629, 1.651, 1.678910518053375, 1.71]",2.4,25,-7.2,1.815,1.812
16,"[0.007, 0.010961401952085158, 0.01676047261009667, 0.023, 0.037, 0.04776489795918368, 0.059, 0.07238095238095248, 0.08190445269016704, 0.09771525753158412, 0.11123651603498544, 0.12214693877551021, 0.138, 0.14795673469387752, 0.16432330827067668, 0.177, 0.19442367346938763, 0.215, 0.23367873601053318, 0.25806632653061223, 0.2882949907235622, 0.322, 0.3763799058084772, 0.438, 0.5033134110787172, 0.5844591836734693, 0.654, 0.7391084854994628, 0.8222539682539678, 0.89, 0.993, 1.051, 1.091, 1.155, 1.2055424621461488, 1.256, 1.283453514739229, 1.3374371643394196, 1.367, 1.4024262523191096, 1.442, 1.4753768391077362, 1.5082460317460316, 1.5391823568136933, 1.5731514500537056, 1.600531686358754, 1.6258169848584594, 1.652, 1.6759058084772365, 1.708]",2.4,25,-7.2,1.815,1.812
17,"[0.003, 0.005829199372056446, 0.00762889366272816, 0.011635975320360615, 0.015560780834072752, 0.022044897959183563, 0.028763015410245663, 0.035698757763975096, 0.043294307196562784, 0.05410408163265253, 0.06249886621315164, 0.07328834759710334, 0.08114045618247269, 0.09083346938775508, 0.09992016806722687, 0.11240708915144977, 0.12262131519274358, 0.1315742115027829, 0.14579806659505845, 0.1594739229024942, 0.17183163265306114, 0.18653935860058307, 0.2032397959183671, 0.22961054421768684, 0.2578775510204081, 0.2856791383219952, 0.32621243042671594, 0.36532580174927104, 0.417797619047619, 0.46731083202511714, 0.5065524781341108, 0.5631530612244896, 0.6099736394557822, 0.6619693877551018, 0.7067108843537414, 0.7572857142857142, 0.8053278472679395, 0.8407880049979175, 0.8912048979591835, 0.9308408163265307, 0.9768989795918367, 1.0309926530612243, 1.0871244239631337, 1.1232792696025777, 1.174500784929356, 1.2120802721088437, 1.2602122448979591, 1.3100926216640492, 1.3466440816326533, 1.408]",4.8,25,-7.2,1.591,1.606
