Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
12,"[0.1, 0.112, 0.131, 0.153, 0.17174149659863935, 0.1887786499215069, 0.206, 0.218, 0.233831836734694, 0.25000680272108866, 0.264, 0.28027933673469396, 0.296, 0.317, 0.335, 0.36625469387755094, 0.393, 0.43, 0.477, 0.523, 0.6101395918367347, 0.757, 0.855, 0.969, 1.07, 1.152, 1.223, 1.278, 1.333, 1.371, 1.431, 1.47, 1.516, 1.55, 1.591, 1.6295142857142857, 1.667, 1.703, 1.738960884353741, 1.767, 1.805, 1.832, 1.864825396825396, 1.888, 1.9194972170686455, 1.95, 1.977, 2.001, 2.034231020408163, 2.053]",1.2,25,-2.4,2.366,2.351
13,"[0.1, 0.11413627386438453, 0.13, 0.151, 0.167, 0.187, 0.2, 0.21784126984127003, 0.2333994169096215, 0.246, 0.26, 0.281, 0.29842743764172325, 0.3136860282574567, 0.339, 0.366, 0.392, 0.43180584666298943, 0.473, 0.509, 0.594, 0.7604517374517374, 0.864, 0.971, 1.067, 1.1518673469387755, 1.2234463462804477, 1.277, 1.328, 1.371, 1.432029387755102, 1.473079931972789, 1.518, 1.551, 1.592, 1.631, 1.666, 1.705, 1.738461224489796, 1.774, 1.8073991836734693, 1.835, 1.8626190476190476, 1.896, 1.922, 1.9452542517006803, 1.979, 2.003, 2.028, 2.056]",1.2,25,-2.4,2.366,2.35
14,"[0.101, 0.11240816326530609, 0.131, 0.154, 0.171, 0.188, 0.205, 0.218, 0.2368795918367347, 0.25057948442534916, 0.264, 0.28, 0.298, 0.31131972789115653, 0.339, 0.362, 0.402, 0.434, 0.47, 0.5176523323615161, 0.61, 0.77, 0.8642244897959184, 0.955, 1.058415885273028, 1.154, 1.2162767346938774, 1.271, 1.327, 1.376, 1.434670247046187, 1.4761065759637184, 1.514, 1.5584563265306124, 1.592, 1.636, 1.6627593811718235, 1.699, 1.744, 1.7683647959183673, 1.807, 1.835, 1.865, 1.893, 1.919, 1.948, 1.974, 2.003, 2.0318250728862965, 2.055]",1.2,25,-2.4,2.367,2.35
15,"[0.101, 0.112, 0.131, 0.154, 0.171, 0.187, 0.206, 0.218, 0.234, 0.24743990929705215, 0.2653221574344024, 0.281, 0.298, 0.312, 0.3328285714285714, 0.3641812244897959, 0.39347655819084393, 0.432, 0.473, 0.515, 0.596, 0.741, 0.871, 0.969, 1.065, 1.1550459183673474, 1.2156122448979592, 1.253, 1.329, 1.3688959183673475, 1.43, 1.4670544217687094, 1.508, 1.552, 1.5926514913657774, 1.629, 1.666, 1.7023566058002149, 1.74, 1.767, 1.803, 1.829, 1.858, 1.895, 1.9201938775510206, 1.95, 1.976, 2.003, 2.028, 2.055]",1.2,25,-2.4,2.363,2.347
16,"[0.1, 0.11240897959183682, 0.131, 0.152, 0.171, 0.188, 0.206, 0.218, 0.233, 0.2511887755102042, 0.265, 0.2809271137026241, 0.2949121199500208, 0.313, 0.334, 0.365, 0.395, 0.43080584666298943, 0.473, 0.524, 0.616, 0.756, 0.867, 0.972, 1.078, 1.15, 1.2137282491944146, 1.267, 1.328, 1.3708367346938768, 1.4320386680988186, 1.471079931972789, 1.506, 1.548, 1.592, 1.628, 1.6658401360544215, 1.702, 1.734, 1.766, 1.804, 1.8315227123107307, 1.862, 1.8858261224489794, 1.916, 1.947, 1.972, 1.99993413729128, 2.027, 2.054]",1.2,25,-2.4,2.36,2.345
17,"[0.1, 0.11285204081632647, 0.132, 0.15198445092322635, 0.17026808905380333, 0.1877786499215069, 0.205, 0.218, 0.23483183673469396, 0.252, 0.266, 0.281, 0.299, 0.31283673469387746, 0.3441660231660231, 0.367, 0.398, 0.4354013605442176, 0.472, 0.522, 0.619, 0.7643095238095238, 0.8685757250268528, 0.963, 1.0811092824226463, 1.155, 1.226, 1.2690936920222633, 1.329061776061776, 1.371, 1.432, 1.4720799319727889, 1.517, 1.55, 1.5819853061224491, 1.6290451127819547, 1.663, 1.6949542195256482, 1.7337590520079, 1.7713647959183672, 1.797, 1.832, 1.863, 1.8856656200941915, 1.916, 1.945764081632653, 1.9738140589569158, 2.0, 2.026, 2.054]",1.2,25,-2.4,2.362,2.347
18,"[0.101, 0.11340897959183682, 0.13260257787325447, 0.15194557823129218, 0.17, 0.188, 0.205, 0.219, 0.23409019091507585, 0.2485011337868481, 0.266, 0.281, 0.2938277551020408, 0.313, 0.343, 0.367, 0.3945839874411302, 0.43173393801965215, 0.475, 0.526, 0.625, 0.753, 0.875, 0.9633990332975295, 1.0642605965463108, 1.152, 1.224, 1.276, 1.3246866359447003, 1.367, 1.4295093877551022, 1.4700799319727889, 1.5165065597667637, 1.5559013605442173, 1.588, 1.628, 1.661607411385607, 1.7027176870748293, 1.733, 1.774, 1.804, 1.830700680272109, 1.861, 1.8893461224489796, 1.92, 1.947, 1.976, 1.999, 2.0314442700156983, 2.052]",1.2,25,-2.4,2.36,2.349
19,"[0.1, 0.111, 0.13, 0.15, 0.167, 0.187, 0.2022040816326538, 0.218, 0.233, 0.24731972789115675, 0.264, 0.275, 0.296, 0.311, 0.33, 0.36, 0.38980148423005573, 0.43, 0.46, 0.512, 0.582, 0.725, 0.848, 0.953, 1.0540448979591839, 1.15, 1.216, 1.2634302040816328, 1.327, 1.369, 1.4117551020408166, 1.4731757369614515, 1.514, 1.553, 1.584, 1.621714285714286, 1.668, 1.7027170686456403, 1.738, 1.7701283739302172, 1.798267454350161, 1.834, 1.861, 1.8940677551020408, 1.926, 1.949, 1.9781302982731557, 2.007, 2.0343686224489796, 2.058]",1.2,25,-2.4,2.374,2.348
20,"[0.098, 0.108, 0.13093795918367354, 0.15, 0.16974149659863938, 0.187, 0.199, 0.215, 0.2314629430719658, 0.244, 0.258, 0.275, 0.294, 0.307, 0.333, 0.364, 0.394, 0.42, 0.4654200680272107, 0.509, 0.591, 0.7166233766233766, 0.8556775510204081, 0.9600865306122449, 1.0541355102040815, 1.15, 1.213, 1.2685624489795917, 1.328, 1.3659825072886298, 1.428, 1.468, 1.508, 1.549, 1.58, 1.63, 1.667, 1.697, 1.734960884353741, 1.7714591836734694, 1.803, 1.831, 1.8613095238095236, 1.8903461224489797, 1.917, 1.9453390022675736, 1.969, 2.0043020408163263, 2.030444270015698, 2.054]",1.2,25,-2.4,2.369,2.346
2,"[0.076, 0.081, 0.08653962980541055, 0.0935950590762622, 0.1, 0.11469387755102041, 0.1326020408163266, 0.15063594470046082, 0.168, 0.182, 0.20156377551020413, 0.216, 0.228, 0.242, 0.254668202764977, 0.270515606242497, 0.28822530612244895, 0.3061439312567133, 0.324, 0.3416375510204082, 0.3720867346938775, 0.401, 0.44356979591836726, 0.491970315398887, 0.5780448979591838, 0.681, 0.754, 0.824, 0.9199480519480521, 1.0146891679748824, 1.1187551020408166, 1.1875090702947848, 1.2484840283939664, 1.301, 1.3534965986394563, 1.3899873949579833, 1.4436023699802503, 1.4782710204081633, 1.5215731292517007, 1.5551895043731778, 1.5863908948194665, 1.626, 1.658, 1.6902605965463111, 1.721112574061883, 1.7491639941690964, 1.773, 1.8072283770651116, 1.8333838051349574, 1.861]",2.4,25,-2.4,1.976,1.978
3,"[0.078, 0.08166355685131194, 0.08892949907235628, 0.095, 0.105, 0.119, 0.13686224489795942, 0.153, 0.171, 0.18437551020408166, 0.20333048057932857, 0.21566086434573828, 0.2306538775510204, 0.24389183673469383, 0.2568639455782312, 0.27425469387755097, 0.289, 0.305, 0.3218608163265305, 0.348169332597904, 0.3691836734693878, 0.40561904761904755, 0.436, 0.5000503084954913, 0.5723387755102037, 0.6741444897959185, 0.745, 0.8103800330943187, 0.913, 0.987, 1.1020333951762524, 1.162, 1.229, 1.289, 1.348505306122449, 1.3920306122448978, 1.43574456879526, 1.4749322448979592, 1.5157590520078998, 1.552, 1.592, 1.62, 1.6526618075801747, 1.685196660482375, 1.7181151020408163, 1.747, 1.773, 1.8048220408163262, 1.833, 1.86]",2.4,25,-2.4,1.975,1.975
4,"[0.076, 0.08056122448979597, 0.08586185243328116, 0.09297108843537412, 0.102, 0.112, 0.1328010204081633, 0.15, 0.168, 0.18221400992829564, 0.19569387755102052, 0.21547095761381466, 0.2286201448321264, 0.24, 0.25834065934065936, 0.27137755102040817, 0.28653877551020407, 0.3042048104956268, 0.321, 0.34112705727452264, 0.363, 0.39809523809523795, 0.43256979591836725, 0.4869497645211935, 0.5477489795918369, 0.6650250463821895, 0.742, 0.785, 0.8999047619047621, 0.9866891679748825, 1.0935102040816334, 1.1603818027210886, 1.236, 1.296, 1.332, 1.379, 1.439, 1.475507446221732, 1.520125082290981, 1.555092548647366, 1.5945081632653064, 1.625431972789116, 1.6590952380952384, 1.6798548752834468, 1.7220943188086046, 1.7480246598639457, 1.782, 1.81, 1.8369914965986398, 1.86]",2.4,25,-2.4,1.98,1.98
5,"[0.076, 0.08051942067149441, 0.0861910946196661, 0.09421224489795912, 0.102, 0.116, 0.1322778649921507, 0.15182949308755755, 0.168, 0.182, 0.19587162606978278, 0.21377814351547067, 0.226, 0.24202176870748282, 0.2558051948051948, 0.27087755102040817, 0.286, 0.306, 0.32347278911564614, 0.34539755102040803, 0.3685867346938775, 0.40659523809523795, 0.441, 0.5043974732750242, 0.579, 0.6812977736549165, 0.7536661224489796, 0.8274528405956977, 0.924, 1.012, 1.124, 1.1778424036281179, 1.247428225527499, 1.305, 1.3451224489795919, 1.4012571428571425, 1.441978231292517, 1.479, 1.5220398886827455, 1.5528316326530607, 1.5825037105751392, 1.6264473469387752, 1.655394557823129, 1.6871877551020409, 1.7147338254450717, 1.7456997084548103, 1.777, 1.804311836734694, 1.833, 1.858]",2.4,25,-2.4,1.974,1.976
6,"[0.077, 0.08240408163265317, 0.08804300291545189, 0.09465027829313549, 0.10453884134298881, 0.11833965014577259, 0.131, 0.15255952380952395, 0.171, 0.18431972789115675, 0.197, 0.21747095761381466, 0.229, 0.2413856068743286, 0.25911969111969113, 0.273, 0.289, 0.3053982349696635, 0.3211181972789116, 0.346, 0.3660867346938775, 0.40009523809523795, 0.4349730320699709, 0.494, 0.5740448979591838, 0.6690459183673474, 0.742217687074831, 0.801, 0.8919047619047621, 0.986, 1.0967551020408166, 1.144, 1.2371040318566453, 1.289, 1.333, 1.380714285714286, 1.428989466754444, 1.4678317705460564, 1.5155731292517007, 1.551, 1.5840671494404217, 1.624, 1.653299539170507, 1.684, 1.7140943188086046, 1.7443673469387755, 1.7731302982731556, 1.805071836734694, 1.8321811224489797, 1.854]",2.4,25,-2.4,1.974,1.973
7,"[0.076, 0.07974917709019089, 0.08593795918367353, 0.092, 0.10073691215616677, 0.11300437317784255, 0.13244897959183805, 0.1485034013605442, 0.168, 0.181, 0.194, 0.215, 0.22828231292516984, 0.23926230492196873, 0.2584725274725274, 0.2703032069970845, 0.285, 0.30349459783913557, 0.3244200680272107, 0.343, 0.363, 0.401, 0.429, 0.4911802721088435, 0.566, 0.67, 0.7450334693877549, 0.8085021865889213, 0.909, 0.9865004081632652, 1.107, 1.161, 1.2343545918367347, 1.291642320085929, 1.332, 1.3950306122448979, 1.426, 1.472, 1.516, 1.552203607024205, 1.5927676609105177, 1.626, 1.651, 1.6885098948670376, 1.7187397959183668, 1.7490056689342401, 1.7812363396971689, 1.8093103241296518, 1.8382625231910945, 1.861]",2.4,25,-2.4,1.979,1.978
8,"[0.075, 0.079, 0.08587127158555742, 0.093, 0.101, 0.11564165666266507, 0.12839918367346934, 0.14979365079365087, 0.1682244897959185, 0.181, 0.19450530612244907, 0.21152276295133426, 0.2273866213151928, 0.24036920222634506, 0.2567969924812031, 0.27021795918367364, 0.2855723777883246, 0.304, 0.3231641156462586, 0.34039246467817913, 0.363251700680272, 0.40520238095238104, 0.434, 0.498, 0.5771475667189954, 0.6800562603419747, 0.763, 0.803, 0.927, 0.9998257456828886, 1.0989081632653064, 1.1568435374149668, 1.2426547159404304, 1.3001915868388172, 1.341, 1.384965250965251, 1.4306564625850344, 1.473568670711528, 1.5160680272108835, 1.551, 1.5825792778649925, 1.621, 1.652, 1.686, 1.718, 1.74664668367347, 1.7753469387755108, 1.803389455782313, 1.832074650912997, 1.856]",2.4,25,-2.4,1.972,1.973
9,"[0.077, 0.082, 0.08594996708360769, 0.09446693877551027, 0.102, 0.116, 0.134, 0.15231547619047628, 0.16939981447124317, 0.18641001855287576, 0.19678806907378352, 0.212, 0.22654457572502681, 0.242, 0.2584725274725274, 0.27122740524781336, 0.28778367346938766, 0.3061024750325662, 0.32121003401360537, 0.34, 0.3643877551020408, 0.39741269841269844, 0.4396775510204081, 0.495, 0.5712605965463107, 0.6721062424969988, 0.744, 0.8085624489795917, 0.8994603174603173, 0.982, 1.0980193340494093, 1.159, 1.224402825745683, 1.28, 1.3229900717043575, 1.39, 1.4188934240362812, 1.4686298952013235, 1.5128435374149638, 1.5482575030012005, 1.581, 1.6198503401360547, 1.6508171428571428, 1.6795581908439052, 1.711, 1.741, 1.769, 1.799, 1.826711020408163, 1.854]",2.4,25,-2.4,1.971,1.97
10,"[0.075, 0.07857725947521876, 0.08394601711652411, 0.0916047261009669, 0.1, 0.1144260204081633, 0.12839918367346934, 0.148, 0.165, 0.17970578231292536, 0.19825349087003236, 0.210673469387755, 0.225, 0.237, 0.251, 0.26735204081632674, 0.283, 0.3006573129251702, 0.3211406705539359, 0.3373002915451899, 0.36018877551020406, 0.39613492063492073, 0.42862367346938784, 0.49, 0.564, 0.6631095596133192, 0.7319419152276296, 0.8064963265306122, 0.8854380952380954, 0.982, 1.0918775510204086, 1.1644608843537416, 1.232, 1.286, 1.331, 1.3789585253456222, 1.4338351020408164, 1.471, 1.5150680272108836, 1.5532653061224488, 1.582203530060673, 1.6202823129251713, 1.6542023809523814, 1.683, 1.7140073469387758, 1.746, 1.7763469387755109, 1.7969572086899275, 1.8342836734693881, 1.857]",2.4,25,-2.4,1.973,1.973
11,"[0.076, 0.08, 0.084, 0.09246693877551027, 0.1, 0.114, 0.12747031539888695, 0.15, 0.16667660910518076, 0.18050340136054469, 0.19964030612244904, 0.21, 0.2239406307977737, 0.23840538033395173, 0.25193788819875773, 0.2686870748299319, 0.2847147959183673, 0.303, 0.319, 0.33882277121374876, 0.363, 0.3983095238095238, 0.43657572502685277, 0.49924036281179146, 0.5722605965463107, 0.6773010204081632, 0.7514941690962098, 0.7948310898827616, 0.918, 0.994, 1.1060386680988188, 1.163, 1.238402825745683, 1.291519322622666, 1.345505306122449, 1.3930306122448979, 1.43076264418811, 1.47, 1.5129217687074819, 1.5501786755518534, 1.5887676609105177, 1.6168503401360546, 1.6515521235521233, 1.6826656200941914, 1.709, 1.739, 1.771, 1.79925850340136, 1.827, 1.853]",2.4,25,-2.4,1.966,1.968
12,"[0.076, 0.07946474953617816, 0.0864579591836734, 0.093, 0.10124048538334249, 0.11677864992150691, 0.1294138775510205, 0.1503605442176872, 0.16739981447124316, 0.1843608163265307, 0.19936054421768717, 0.2145745682888539, 0.22547031539888682, 0.23978517722878612, 0.253, 0.2695306122448979, 0.28603287981859393, 0.301, 0.3241362382790954, 0.3423297529538132, 0.362, 0.40041269841269844, 0.442, 0.5001802721088435, 0.5702605965463107, 0.6604013605442177, 0.741, 0.7907043574186431, 0.8871904761904759, 0.9769825072886296, 1.1, 1.158, 1.23, 1.2794881632653061, 1.322, 1.385, 1.42376264418811, 1.4658697017268443, 1.5092212244897958, 1.5460640721404841, 1.5774635568513118, 1.6149144800777455, 1.646, 1.6758261224489794, 1.706, 1.736196840026333, 1.764, 1.79725850340136, 1.824807977736549, 1.846]",2.4,25,-2.4,1.966,1.965
13,"[0.075, 0.07936078717201173, 0.085, 0.091, 0.09993424036281205, 0.113, 0.1257689795918367, 0.147, 0.165, 0.17863656100738168, 0.19175072886297376, 0.21072489795918364, 0.22487384044526906, 0.237, 0.2550348432055749, 0.2672517006802721, 0.28151860744297713, 0.3013982349696635, 0.3157523441809156, 0.34007877551020405, 0.3580867346938775, 0.39306349206349195, 0.42656979591836724, 0.474, 0.562, 0.6540459183673474, 0.735, 0.795, 0.8984523809523811, 0.976, 1.07, 1.1613424036281181, 1.222, 1.2881503540191588, 1.3298469387755105, 1.374857142857143, 1.419, 1.4713079777365494, 1.5122751020408165, 1.551, 1.5782032653061224, 1.619, 1.651, 1.6817470461868957, 1.7087495361781078, 1.738, 1.7621882086167804, 1.802, 1.828, 1.849]",2.4,25,-2.4,1.969,1.969
14,"[0.075, 0.07978911564625844, 0.085, 0.09251391465677186, 0.09975784929356359, 0.115, 0.131, 0.149, 0.16641138560687443, 0.18365986394557837, 0.199, 0.21319749835418036, 0.22535827664399094, 0.23873265306122446, 0.253, 0.26721574344023324, 0.282, 0.3031093877551021, 0.31923639455782316, 0.341, 0.35970380584666295, 0.39309523809523794, 0.4387913832199546, 0.49649387755102053, 0.5660236305048335, 0.6670290010741141, 0.739, 0.8008427815570676, 0.887, 0.9838556851311955, 1.065, 1.1633818027210885, 1.2341122448979593, 1.282814693877551, 1.33, 1.377714285714286, 1.428, 1.473, 1.511, 1.5462210884353742, 1.5848469387755109, 1.617, 1.649, 1.679, 1.707, 1.737, 1.7697607709750567, 1.79677873254565, 1.824, 1.845]",2.4,25,-2.4,1.964,1.965
15,"[0.075, 0.08032982225148126, 0.08530128893662724, 0.09170693877551024, 0.101, 0.11452040816326488, 0.1274138775510205, 0.149, 0.16635183673469403, 0.18441001855287575, 0.193, 0.21177877551020405, 0.225, 0.23850643642072214, 0.255, 0.269, 0.283, 0.3032791545189503, 0.3172800453514738, 0.33771057513914665, 0.362, 0.39941269841269844, 0.4356775510204081, 0.49373414230557083, 0.5652605965463107, 0.6643010204081632, 0.7370464852607708, 0.8114242749731471, 0.891, 0.977977736549165, 1.0890386680988187, 1.1504639455782308, 1.2162406962785115, 1.2749506802721087, 1.3179900717043576, 1.3810451127819547, 1.4219232653061222, 1.4642392290249429, 1.5049608843537408, 1.541416909620991, 1.581, 1.605, 1.6442380952380944, 1.675196660482375, 1.702, 1.735, 1.763, 1.794, 1.8222625231910945, 1.846]",2.4,25,-2.4,1.965,1.965
16,"[0.073, 0.07910255102040824, 0.08450927643784788, 0.091, 0.10133632653061223, 0.114, 0.1295841147269719, 0.1472797619047619, 0.16431265306122458, 0.178, 0.196, 0.212, 0.222, 0.236, 0.24966820276497695, 0.2652517006802721, 0.28222530612244895, 0.30014336734693875, 0.32, 0.33610645339216766, 0.35708673469387747, 0.38638223938223937, 0.43, 0.47278231292517153, 0.5564979591836737, 0.652, 0.7338194662480378, 0.7952906784335356, 0.8955170068027214, 0.9803265306122454, 1.0732665066026412, 1.14, 1.2316415816326534, 1.2904852607709754, 1.323, 1.375, 1.4284727891156463, 1.4657506894649752, 1.511, 1.547, 1.5763908948194665, 1.6171672152732062, 1.6471904761904765, 1.6792605965463112, 1.70807586512866, 1.739208719851577, 1.769167638483965, 1.7973893662728249, 1.8249914965986398, 1.848]",2.4,25,-2.4,1.965,1.964
17,"[0.075, 0.07986938775510197, 0.086, 0.094, 0.10412119950020818, 0.11660459183673458, 0.1345340136054422, 0.15, 0.16631863067807764, 0.184, 0.1984346938775511, 0.21259013605442142, 0.228, 0.238, 0.2529657142857143, 0.27, 0.28367462456680775, 0.302299319727891, 0.322, 0.34047634508348784, 0.36722775510204075, 0.4014523809523809, 0.4382151360544217, 0.49131778425655964, 0.5722193877551018, 0.6648088077336197, 0.737, 0.805993469387755, 0.905, 0.979517006802721, 1.09, 1.162, 1.227, 1.2837697959183674, 1.3395816326530612, 1.386, 1.431, 1.4711673469387754, 1.5086767346938774, 1.5452786339025404, 1.5870375068946498, 1.613784580498866, 1.6458095238095232, 1.6780998542274053, 1.704280343716434, 1.7373358843537416, 1.7676766091051805, 1.796, 1.8229613319011817, 1.843]",2.4,25,-2.4,1.962,1.962
