Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
12,"[0.111, 0.13755782312925166, 0.1548524332810049, 0.17826960257787314, 0.193, 0.211, 0.23036054421768717, 0.24484555984555986, 0.262, 0.27744236072807504, 0.29, 0.306, 0.324, 0.34281740064446836, 0.3640439560439561, 0.384, 0.42006612244897945, 0.4428911564625851, 0.486, 0.536, 0.625, 0.771, 0.874, 0.9712891156462585, 1.057, 1.150643586005831, 1.206, 1.28, 1.3343492063492062, 1.39, 1.432, 1.4801066326530614, 1.517, 1.551, 1.6, 1.628, 1.67, 1.701, 1.739, 1.762, 1.799, 1.826, 1.8605164835164834, 1.892, 1.921, 1.9444550468836184, 1.9740751020408163, 1.997, 2.023598367346939, 2.052]",1.2,25,-2.4,2.357,2.357
13,"[0.112, 0.1269216326530611, 0.15358324382384528, 0.175, 0.1954535147392291, 0.20995025510204082, 0.23, 0.245, 0.2605635792778652, 0.278, 0.29, 0.307, 0.317, 0.342, 0.364, 0.3837004373177843, 0.419, 0.44178231292517023, 0.476, 0.54, 0.6278726530612245, 0.771, 0.878, 0.9881875344732487, 1.0596138147566718, 1.154, 1.207, 1.267, 1.329, 1.374, 1.439094191522763, 1.478509475218659, 1.525, 1.5519738775510203, 1.6022477551020409, 1.625908163265306, 1.669, 1.7009004081632653, 1.732, 1.762, 1.7987193877551022, 1.8304727891156465, 1.8605164835164834, 1.8922888540031397, 1.921, 1.944, 1.9717264202978488, 2.002, 2.022598367346939, 2.052]",1.2,25,-2.4,2.357,2.358
14,"[0.111, 0.127, 0.155, 0.174, 0.19568027210884362, 0.21, 0.23, 0.245, 0.264, 0.27606215213358076, 0.29, 0.308, 0.3202074829931975, 0.341, 0.36303007518797, 0.382, 0.418, 0.443, 0.4935782312925166, 0.5492943877551021, 0.6258726530612245, 0.755, 0.872, 0.972, 1.0587717996289423, 1.153, 1.209, 1.279, 1.332, 1.377321821036107, 1.4360644468313641, 1.4761405895691613, 1.518, 1.5529455782312922, 1.599, 1.627, 1.668, 1.7009004081632653, 1.739, 1.77, 1.798, 1.828, 1.86, 1.888, 1.921, 1.942, 1.9697264202978488, 1.997, 2.0270721752115484, 2.051]",1.2,25,-2.4,2.357,2.358
15,"[0.112, 0.12767346938775484, 0.155, 0.178, 0.194, 0.21284816326530603, 0.231, 0.245, 0.262, 0.276, 0.29, 0.307, 0.321, 0.3413530612244899, 0.363, 0.389, 0.41706612244897945, 0.4449477551020409, 0.4859026687598115, 0.5476197636949517, 0.636, 0.772, 0.856, 0.9727975510204082, 1.055, 1.147, 1.222, 1.278, 1.3315238095238093, 1.39, 1.436094191522763, 1.477, 1.517177394034537, 1.5534869387755101, 1.59, 1.626, 1.665, 1.7, 1.731, 1.765, 1.7977193877551023, 1.8274727891156464, 1.8605164835164834, 1.889, 1.919151836734694, 1.945, 1.972, 1.998, 2.025, 2.05]",1.2,25,-2.4,2.357,2.357
16,"[0.112, 0.128, 0.155, 0.1785853920515575, 0.1944535147392291, 0.214, 0.23136979591836737, 0.24581566820276501, 0.263, 0.279, 0.291, 0.307, 0.3214149659863951, 0.342, 0.3640259740259741, 0.3844408163265307, 0.4160751391465676, 0.4438911564625851, 0.477, 0.539, 0.622, 0.744, 0.855, 0.964, 1.0558866213151925, 1.151, 1.225, 1.2635500927643786, 1.3292619047619045, 1.39, 1.4360644468313641, 1.478, 1.517, 1.552, 1.604, 1.6336202090592333, 1.6666072807501378, 1.7, 1.738, 1.769, 1.796, 1.824, 1.859, 1.889, 1.92, 1.944, 1.969578231292517, 2.0001598639455778, 2.026, 2.05]",1.2,25,-2.4,2.352,2.354
17,"[0.112, 0.137, 0.155, 0.175, 0.19657369614512493, 0.214, 0.23, 0.248, 0.264, 0.276, 0.2911836734693879, 0.307, 0.321, 0.34181740064446836, 0.364, 0.3835444897959183, 0.423, 0.442, 0.473, 0.537, 0.618, 0.773, 0.87, 0.966, 1.055, 1.1437208163265307, 1.199950590762621, 1.276, 1.3315238095238093, 1.3783218210361068, 1.438, 1.475, 1.516, 1.550658025372311, 1.595, 1.6289081632653062, 1.6656072807501379, 1.697, 1.73, 1.7676609105180536, 1.795, 1.8238290126861556, 1.8567485714285714, 1.886, 1.917, 1.946, 1.967, 1.998, 2.023, 2.046]",1.2,25,-2.4,2.351,2.354
18,"[0.109, 0.13, 0.157, 0.175, 0.198, 0.21286443148688042, 0.23161632653061226, 0.24504761904761915, 0.2613856068743289, 0.278, 0.29136734693877575, 0.307, 0.325, 0.343, 0.3650228571428572, 0.389, 0.424, 0.446, 0.4908734693877549, 0.546981292517007, 0.618, 0.7625510204081634, 0.855, 0.968, 1.055, 1.146, 1.222, 1.278010204081633, 1.3297142857142856, 1.378220193340494, 1.438, 1.4770258225739277, 1.517, 1.5496580253723111, 1.602, 1.632, 1.666, 1.698, 1.736, 1.766, 1.7957193877551023, 1.823, 1.857, 1.891, 1.917151836734694, 1.941, 1.9720751020408163, 1.998, 2.019, 2.047]",1.2,25,-2.4,2.351,2.353
19,"[0.113, 0.1289216326530611, 0.156, 0.175, 0.19536054421768725, 0.21470800627943473, 0.23161632653061226, 0.24584555984555986, 0.262, 0.278, 0.291, 0.307, 0.322, 0.34281740064446836, 0.3650228571428572, 0.38405102040816347, 0.41812715855572974, 0.444, 0.493, 0.543, 0.6227346938775511, 0.7455510204081633, 0.879, 0.965156462585034, 1.053, 1.1494742212674545, 1.222, 1.279, 1.327015873015873, 1.374, 1.437, 1.476, 1.516, 1.549, 1.597, 1.633, 1.665, 1.697, 1.726, 1.763, 1.7947193877551022, 1.8224727891156465, 1.8557485714285713, 1.89, 1.917, 1.941, 1.966, 1.995, 2.022105685131195, 2.047]",1.2,25,-2.4,2.35,2.353
20,"[0.112, 0.13809397247271005, 0.156, 0.179, 0.195, 0.215, 0.231, 0.24569841269841258, 0.262, 0.28, 0.291, 0.30660257787325446, 0.3222074829931975, 0.342621224489796, 0.3640439560439561, 0.39, 0.42071858216971, 0.4459477551020409, 0.4926176154672395, 0.540981292517007, 0.6197791545189504, 0.778, 0.878, 0.988078231292517, 1.0539319727891154, 1.150643586005831, 1.224, 1.2756465014577258, 1.3335238095238093, 1.3728517722878628, 1.436, 1.475050612244898, 1.515177394034537, 1.55, 1.603, 1.626, 1.663, 1.697, 1.7346292517006798, 1.758, 1.794, 1.824, 1.8557485714285713, 1.889, 1.917, 1.943, 1.969, 1.999, 2.023, 2.047]",1.2,25,-2.4,2.349,2.353
2,"[0.0, 0.0043141399416909325, 0.007117810760667778, 0.011939878654164297, 0.017807346938775503, 0.02478534985422735, 0.033506407214048364, 0.04375510204081614, 0.05323198667221983, 0.066859291084855, 0.07832993197278926, 0.08722362136343906, 0.09834479054779806, 0.1096869387755102, 0.1191428571428572, 0.13085495626822152, 0.14321683673469388, 0.15336569222283508, 0.16655442176870747, 0.18055102040816323, 0.19091051805337494, 0.207119691119691, 0.22164334305150632, 0.2437176870748294, 0.2680048590864919, 0.29198299319727833, 0.3282072213500785, 0.3629453943739659, 0.42051020408163264, 0.4577454350161117, 0.5122669608383894, 0.5581715388858247, 0.6209115646258504, 0.6791192266380237, 0.7169307580174926, 0.779137755102041, 0.8237392290249433, 0.8699972421400994, 0.9193741496598634, 0.9639616326530613, 1.0036172090457804, 1.06340171858217, 1.1143809523809525, 1.1684960753532183, 1.2178968850698169, 1.2865204081632653, 1.3236343537414963, 1.3918673469387755, 1.4420801020408165, 1.494]",4.8,25,-7.2,1.672,1.693
3,"[0.002, 0.00428460111317254, 0.007415306122448888, 0.00977353522053984, 0.01395918367346934, 0.017938046647230317, 0.025439909297052005, 0.03578021978022001, 0.042435374149659935, 0.056404561824729915, 0.06586122448979594, 0.08054227405247803, 0.09286886669561441, 0.10477959183673465, 0.11706015037593975, 0.12812244897959174, 0.1398707482993199, 0.15322789115646251, 0.16570500927643778, 0.18018524332810046, 0.19453773137161834, 0.20710299003322258, 0.22089315726290515, 0.2376689342403627, 0.2611469387755101, 0.2835722448979592, 0.31607535321821045, 0.3537369614512472, 0.39673809523809517, 0.44543764172335615, 0.4889217687074831, 0.5460306122448979, 0.594329081632653, 0.6588083900226755, 0.7056574344023325, 0.7662419825072886, 0.8182604081632651, 0.8617973760932947, 0.918200859291085, 0.9638053375196235, 1.0100590762620838, 1.0585981161695446, 1.1180571428571426, 1.172534908700322, 1.2125782312925153, 1.2784144427001565, 1.340410946196661, 1.396632653061225, 1.444707755102041, 1.494]",4.8,25,-7.2,1.677,1.674
4,"[0.0, 0.005960384153661519, 0.008534371643394172, 0.01177204466692335, 0.016312244897959224, 0.02185061224489797, 0.029422030350601782, 0.03939880952380959, 0.04924931053502492, 0.05967930029154476, 0.07194122448979591, 0.08478335949764548, 0.09513119533527689, 0.10816146458583434, 0.11944571428571435, 0.13013265306122448, 0.14257735352205397, 0.15547355268638074, 0.16490128144280972, 0.18362363550071192, 0.1945102040816328, 0.21041758241758257, 0.22628728414442706, 0.23692081632653064, 0.261565149136578, 0.2885763927192498, 0.3169149659863947, 0.3653706122448982, 0.3997738095238094, 0.45795510204081646, 0.5123826530612247, 0.5513658892128281, 0.6100690737833594, 0.6712473469387756, 0.7118644314868805, 0.7640714285714287, 0.8182604081632653, 0.8588818027210886, 0.9160981798124659, 0.9610773361976371, 1.0034048979591834, 1.0486234902124112, 1.1057023809523807, 1.1488465306122448, 1.207622448979592, 1.253687755102041, 1.3079632653061222, 1.3691268615554328, 1.4058938775510204, 1.469]",4.8,25,-7.2,1.656,1.653
5,"[0.003, 0.005107442977190856, 0.007055579678679936, 0.01071345272803, 0.014526003949967089, 0.01870987313844452, 0.026316734693877412, 0.034609022556391096, 0.04526103464641671, 0.05479183673469378, 0.06432361516034985, 0.07948139255702258, 0.09067561761546722, 0.10277959183673464, 0.11406015037593975, 0.12644199785177224, 0.13487074829931986, 0.15134183673469379, 0.16157312925170073, 0.17548163265306105, 0.19057580174927097, 0.20198412698412696, 0.22214506343077775, 0.2348013605442176, 0.2571469387755101, 0.281388605442177, 0.31203918367346944, 0.34955272108843527, 0.39206285714285694, 0.4415464121132325, 0.4847610269914418, 0.5404034536891681, 0.5898359183673468, 0.6446794717887153, 0.6963287172011663, 0.7589761904761897, 0.8090015698587122, 0.8506217687074834, 0.9053469387755104, 0.9528053375196235, 1.0020590762620838, 1.043858797573083, 1.0992380952380945, 1.1413665306122445, 1.1895782312925152, 1.243799677765843, 1.2958416326530613, 1.3512244897959185, 1.3988538775510204, 1.451]",4.8,25,-7.2,1.643,1.637
6,"[0.0, 0.004779460171165217, 0.008333061224489758, 0.011999399759903943, 0.01578406846609612, 0.020809833024118783, 0.027829836159816018, 0.03694047619047606, 0.048424489795918256, 0.05834804191947042, 0.06940502354788046, 0.08079931972789121, 0.09299319727891171, 0.10461588921282794, 0.11590285714285711, 0.12897448979591863, 0.1385797021511307, 0.15209183673469323, 0.166, 0.17917517006802727, 0.19202122448979592, 0.20691208791208773, 0.22192970521541966, 0.23288143828960145, 0.2572459720730395, 0.2805646258503402, 0.3202595918367348, 0.3559089481946625, 0.3894360902255639, 0.4565881261595546, 0.48744982993197267, 0.5501870748299323, 0.6044960753532183, 0.6611737985516788, 0.7030440816326531, 0.7569961389961388, 0.8066981292517007, 0.8545232653061223, 0.9019688506981739, 0.9505398288347595, 1.0020016547159403, 1.0397301124531444, 1.0887857142857145, 1.1340068027210886, 1.1904472789115648, 1.2464550586191925, 1.2843524544953118, 1.3422890237175953, 1.3768210361067506, 1.436]",4.8,25,-7.2,1.628,1.621
7,"[0.009, 0.015, 0.023, 0.03120489795918355, 0.04811385606874333, 0.063, 0.07648657357679917, 0.09, 0.106, 0.11995587424158849, 0.13293632653061227, 0.1488806907378334, 0.162, 0.176, 0.19026285714285718, 0.204, 0.21830612244897962, 0.2332976929902396, 0.252263038548753, 0.26944427001569865, 0.2917517926089355, 0.332, 0.381, 0.447, 0.5000408163265306, 0.5759608163265307, 0.6688435374149667, 0.743, 0.81892277992278, 0.922, 1.001288979591837, 1.0646537195523371, 1.1276389324960756, 1.1876831875607385, 1.2424969663541094, 1.283, 1.319, 1.361, 1.4045420408163265, 1.4401768707482994, 1.4780940233236155, 1.504, 1.5349885714285714, 1.5686755102040826, 1.600391836734694, 1.627, 1.6538969387755103, 1.687, 1.7106891679748828, 1.741]",2.4,25,-7.2,1.853,1.836
8,"[0.005, 0.009222789115646194, 0.017, 0.028335600907029718, 0.039507755102040805, 0.054334252619966855, 0.06700272108843518, 0.0793133640552996, 0.09389551020408171, 0.11, 0.12126938775510193, 0.134, 0.148, 0.1637055393586006, 0.17657142857142838, 0.19204408163265294, 0.20655102040816326, 0.2178037676609105, 0.238, 0.256, 0.2876224489795916, 0.3108687258687258, 0.367, 0.434, 0.487, 0.576, 0.658, 0.7278864795918366, 0.815, 0.8799706122448979, 0.9903281632653061, 1.052549409237379, 1.112, 1.1708707482993193, 1.2212108843537417, 1.2704392857142857, 1.306593537414966, 1.346106575963719, 1.3919659863945573, 1.426, 1.456, 1.48571768707483, 1.5241957671957673, 1.5584583987441127, 1.588312925170068, 1.614, 1.643, 1.6732210884353742, 1.6985473760932943, 1.727]",2.4,25,-7.2,1.839,1.835
9,"[0.005, 0.009, 0.01491346938775507, 0.023, 0.040306938775510275, 0.05230367346938772, 0.065, 0.07921714285714293, 0.09273387755102044, 0.105, 0.11826530612244893, 0.13425850340136028, 0.14652081632653066, 0.161, 0.17383516483516484, 0.18643102040816328, 0.202, 0.21723276337562059, 0.2352305570876999, 0.2552304629168741, 0.286, 0.3145238095238094, 0.3623233908948196, 0.429, 0.4841683673469388, 0.58, 0.662, 0.7289247448979592, 0.801992277992278, 0.8779853061224491, 0.9877346938775511, 1.052362409479921, 1.1098955102040817, 1.166608843537415, 1.2185466078323222, 1.258719387755102, 1.3062024489795923, 1.3464149659863944, 1.381, 1.411, 1.454196562835661, 1.4861088435374155, 1.525, 1.5528678839957037, 1.584, 1.6118712715855572, 1.6358467305289466, 1.67, 1.694140074211503, 1.721]",2.4,25,-7.2,1.832,1.832
10,"[0.004, 0.009222789115646194, 0.016, 0.023640816326530582, 0.038, 0.051, 0.064, 0.07738857142857147, 0.093, 0.10754317111459957, 0.11870748299319715, 0.13088816326530606, 0.1454081632653062, 0.15992758393680057, 0.174, 0.187, 0.20355102040816328, 0.21428240485383346, 0.23427357970215112, 0.2535682062298603, 0.2746280447662936, 0.307, 0.36468804664723015, 0.43, 0.485, 0.576, 0.6531258503401361, 0.7269044038668098, 0.8106190476190471, 0.879, 0.9816310832025118, 1.05, 1.11, 1.158465526751241, 1.2102108843537416, 1.267102857142857, 1.3049730320699708, 1.343, 1.3864636734693876, 1.4187551020408173, 1.452, 1.4808117913832202, 1.5191523809523813, 1.550407235621521, 1.585, 1.609, 1.6370961158657011, 1.663, 1.6936130612244897, 1.72]",2.4,25,-7.2,1.831,1.83
11,"[0.005, 0.011213500784929257, 0.017310324129651836, 0.031588697017268484, 0.04367800453514711, 0.057, 0.06938775510204079, 0.08128571428571418, 0.1003801020408163, 0.10897242140099288, 0.12294092373791625, 0.13508843537414966, 0.151, 0.1609672011661808, 0.1760476190476189, 0.19040750493745878, 0.203, 0.22262951334379907, 0.23927836734693878, 0.2612278911564624, 0.28741836734693865, 0.31975187969924806, 0.3765801749271138, 0.42999257884972164, 0.501, 0.5826828231292517, 0.675, 0.735, 0.84, 0.914806907378336, 0.9972847866419297, 1.069, 1.1283010204081634, 1.176715359828142, 1.2263930217248191, 1.264, 1.3154167561761545, 1.3407789115646258, 1.385499012508229, 1.4213278061224492, 1.4550680272108842, 1.489871836734694, 1.525, 1.553140223831468, 1.5816448979591837, 1.607115918367347, 1.634972789115647, 1.6644829931972798, 1.692, 1.716]",2.4,25,-7.2,1.829,1.829
12,"[0.003, 0.005287515006002358, 0.009123000551571867, 0.014226530612244853, 0.0196864564007421, 0.027355102040816398, 0.036029684601113145, 0.04288311688311682, 0.05565632653061202, 0.06566496598639426, 0.07430290010741139, 0.08626122448979588, 0.09558448979591824, 0.1036445899114362, 0.11722077922077911, 0.12443328100470924, 0.13485632653061227, 0.14917687074829927, 0.16117996289424855, 0.17295481049562675, 0.1892510204081632, 0.20122448979591825, 0.2176773303916162, 0.23753486394557827, 0.26816122448979596, 0.2974555102040817, 0.3328605442176869, 0.3673265306122447, 0.4138095238095238, 0.4707492711370263, 0.5141920768307324, 0.5617514577259476, 0.6154693877551021, 0.6670096670247045, 0.7272376563528637, 0.7710634920634922, 0.8158367346938774, 0.8554744897959186, 0.9056809881847477, 0.9512587463556851, 0.9893497864261982, 1.0455835631549915, 1.0834392857142856, 1.1321955782312922, 1.1735204081632664, 1.2168832199546487, 1.2609150450878026, 1.3105779591836735, 1.353756418696511, 1.402]",4.8,25,-7.2,1.594,1.613
13,"[0.003, 0.00612355212355215, 0.00828131868131873, 0.011708454810495653, 0.016142857142857094, 0.021754285714285743, 0.030200772200772275, 0.037, 0.04826455026455018, 0.056451428571428826, 0.06852509652509671, 0.08102040816326551, 0.09160641399416909, 0.10170676691729331, 0.11220000000000009, 0.1240308880308881, 0.13439560439560433, 0.14774857142857142, 0.16022556390977444, 0.17218857142857147, 0.18613714285714297, 0.20283333333333334, 0.21498285714285711, 0.23304571428571438, 0.2584761904761908, 0.2754114285714286, 0.3139047619047621, 0.35623428571428584, 0.4016153846153849, 0.45343142857142854, 0.4923590733590734, 0.5541428571428572, 0.6035028571428571, 0.6549561904761906, 0.7014971428571428, 0.7573333333333339, 0.8048228571428574, 0.849885714285714, 0.9013706563706564, 0.9532514285714284, 0.9935714285714283, 1.0483088803088803, 1.08416, 1.1373657142857145, 1.1843657142857145, 1.2310264550264554, 1.2771235521235518, 1.3221428571428566, 1.3649371428571428, 1.413]",4.8,25,-7.2,1.609,1.602
14,"[0.003, 0.0050755964357574734, 0.007981392557022843, 0.01068471470220744, 0.016039713182570445, 0.021637026239067075, 0.02985034013605462, 0.03778285714285739, 0.04624094799210019, 0.05718367346938791, 0.06726530612244909, 0.07864765906362552, 0.0881099407504938, 0.09993197278911586, 0.11050230414746552, 0.12275056689342417, 0.13496209912536444, 0.1450094191522766, 0.15764413265306132, 0.17183219954648535, 0.18623441809156102, 0.1989942857142859, 0.21554274682846114, 0.23716853192890072, 0.25644740973312485, 0.279899416909621, 0.31413657770800635, 0.348222823823407, 0.3973917050691246, 0.44858869701726906, 0.4961258503401365, 0.5541924198250733, 0.5965102040816327, 0.6511310072416064, 0.6939697959183675, 0.7650902255639097, 0.8068027210884348, 0.8444331065759639, 0.8934599686028258, 0.9492636054421775, 0.9899081632653065, 1.0277061224489803, 1.0869560439560453, 1.1330945220193345, 1.1744619666048237, 1.2222157434402336, 1.2587959183673472, 1.3150653061224489, 1.358172011661808, 1.408]",4.8,25,-7.2,1.599,1.592
15,"[0.003, 0.004789638932496108, 0.007058956916099756, 0.010163994169096253, 0.014706122448979606, 0.021582361516035032, 0.026962894248608614, 0.03612781954887222, 0.04413543599257912, 0.053045918367346984, 0.06580033094318817, 0.07654457572502717, 0.08777877551020401, 0.0972530612244899, 0.10908673469387757, 0.11782295918367347, 0.1320387755102042, 0.142, 0.15364845292955898, 0.17024015187470332, 0.18120153061224495, 0.19490306122448992, 0.21039255702280912, 0.2263704866562016, 0.24949764521193102, 0.27652947845805004, 0.30655746509129994, 0.34506887755102045, 0.3936683673469389, 0.4403447905477981, 0.48883359497645235, 0.5339212827988338, 0.5901967346938775, 0.643348713398403, 0.7001913954771097, 0.7489285714285713, 0.788183673469388, 0.8352721088435375, 0.8902210884353734, 0.9354555102040816, 0.9816188637617209, 1.0195850340136061, 1.0763984962406017, 1.1075429645542427, 1.1589744897959182, 1.20945918367347, 1.2601231073074393, 1.2997709750566893, 1.3358483965014578, 1.394]",4.8,25,-7.2,1.589,1.585
