Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
12,"[0.095, 0.1037312925170068, 0.115, 0.132, 0.152, 0.169, 0.184, 0.20156349206349194, 0.209, 0.228, 0.24447959183673476, 0.26, 0.28, 0.306, 0.33246718146718146, 0.3627886767610269, 0.3929874917709019, 0.43, 0.48, 0.532564081632653, 0.6410906122448979, 0.741, 0.8326627282491942, 0.941, 1.036, 1.1059234693877553, 1.177, 1.253, 1.294, 1.353564983888292, 1.398, 1.4398424489795918, 1.4806780508121618, 1.5263755102040815, 1.56, 1.604, 1.6400988184747582, 1.672, 1.701, 1.737, 1.769, 1.801, 1.833, 1.866, 1.8857156023699801, 1.9200055957867017, 1.945, 1.968, 1.994, 2.027]",1.2,25,-2.4,2.352,2.336
13,"[0.095, 0.1027312925170068, 0.115, 0.131, 0.152, 0.16775510204081634, 0.183, 0.2, 0.21470663265306097, 0.22585289115646254, 0.244, 0.26, 0.28, 0.3, 0.33446718146718146, 0.364, 0.393, 0.429, 0.47932823129251684, 0.535, 0.635, 0.739404761904762, 0.866, 0.943, 1.011, 1.1029234693877552, 1.173, 1.2365640074211501, 1.296, 1.347, 1.3963767660910513, 1.4387811791383218, 1.4797095761381476, 1.526, 1.568, 1.5978609022556391, 1.636, 1.668811913954771, 1.701, 1.737, 1.77, 1.799, 1.829, 1.864, 1.884, 1.9085338775510203, 1.942, 1.9651394557823132, 1.993, 2.024]",1.2,25,-2.4,2.349,2.335
14,"[0.095, 0.104, 0.115, 0.132, 0.152, 0.167, 0.184, 0.199422619047619, 0.212, 0.227, 0.244, 0.2596795918367344, 0.278, 0.3092900874635568, 0.332, 0.36145408163265286, 0.39226448979591827, 0.441, 0.465, 0.538, 0.625, 0.739, 0.862, 0.929, 1.035, 1.105, 1.184, 1.25, 1.292, 1.353, 1.3974359183673466, 1.4398424489795918, 1.486, 1.522, 1.57, 1.5985934065934064, 1.635525170068027, 1.666, 1.7, 1.7400910093767235, 1.767, 1.799, 1.831, 1.864, 1.884, 1.909, 1.943, 1.9665697278911567, 1.994, 2.025]",1.2,25,-2.4,2.351,2.335
15,"[0.094, 0.103, 0.115, 0.132, 0.151, 0.169, 0.182, 0.202, 0.215, 0.227, 0.244, 0.2615227629513343, 0.281, 0.309, 0.3307969924812029, 0.364, 0.393, 0.432, 0.4734376417233557, 0.539, 0.624188775510204, 0.753202380952381, 0.8731632653061224, 0.945, 1.036, 1.109502915451895, 1.179, 1.246, 1.297, 1.35, 1.401, 1.442, 1.4823689795918367, 1.5207823129251699, 1.56, 1.5977885714285713, 1.639, 1.6707216326530612, 1.702, 1.735, 1.7726612244897957, 1.802, 1.8305942857142858, 1.8671208163265303, 1.887761720904578, 1.919, 1.944, 1.9675697278911566, 1.994, 2.026]",1.2,25,-2.4,2.351,2.334
16,"[0.096, 0.104, 0.116, 0.133, 0.15194217687074785, 0.168, 0.182, 0.2, 0.214, 0.227, 0.244, 0.26, 0.2783163265306122, 0.306, 0.329, 0.363, 0.39266472303206995, 0.43, 0.468, 0.536, 0.6235943877551019, 0.7570783410138249, 0.873, 0.936, 1.033038265306122, 1.095, 1.1739697959183673, 1.253, 1.291, 1.336938775510204, 1.3949540816326529, 1.4356848979591834, 1.49, 1.524, 1.564, 1.5985934065934064, 1.6392813411078715, 1.6724200680272108, 1.6957281632653058, 1.738, 1.7673485086342227, 1.796, 1.827, 1.864, 1.8861273469387754, 1.911, 1.9420397422126745, 1.966, 1.989910518053375, 2.023]",1.2,25,-2.4,2.347,2.33
17,"[0.094, 0.102, 0.11604737609329445, 0.131, 0.151, 0.168, 0.182, 0.198, 0.209, 0.225, 0.243, 0.25811370262390665, 0.27843990929705215, 0.3015076530612243, 0.331, 0.359, 0.392, 0.42484633853541404, 0.472, 0.533, 0.65, 0.743, 0.868, 0.944, 1.0300382653061222, 1.1, 1.1749419152276293, 1.247, 1.2905952380952372, 1.351, 1.397, 1.4369573283858996, 1.488, 1.529, 1.576, 1.605, 1.6426438775510201, 1.6754200680272109, 1.71, 1.746, 1.778, 1.809, 1.8385942857142858, 1.874, 1.898, 1.9250289115646253, 1.952, 1.976139455782313, 2.0033818301514152, 2.032]",1.2,25,-2.4,2.364,2.342
18,"[0.096, 0.10505287569573278, 0.116, 0.133, 0.15346612244897945, 0.17, 0.184, 0.2, 0.21454881412024257, 0.229, 0.245, 0.261, 0.281, 0.306, 0.33814285714285713, 0.366, 0.39997959183673476, 0.4366310204081631, 0.486, 0.549, 0.65, 0.773, 0.8615036734693876, 0.9510629251700679, 1.045, 1.1129632653061226, 1.1851496598639453, 1.238, 1.297, 1.358564983888292, 1.4116326530612229, 1.444842448979592, 1.5, 1.5309293987865416, 1.5693639455782313, 1.6065934065934064, 1.65, 1.6804200680272108, 1.705, 1.744, 1.7754212244897958, 1.803, 1.835, 1.8683020408163258, 1.895, 1.922, 1.946, 1.971, 1.998, 2.03]",1.2,25,-2.4,2.352,2.335
19,"[0.098, 0.104, 0.11930372148859532, 0.134, 0.153, 0.17, 0.187, 0.202, 0.218, 0.229, 0.2473197278911565, 0.2625227629513343, 0.284, 0.3088122448979588, 0.3356493506493506, 0.369838589981447, 0.401, 0.435, 0.492, 0.547564081632653, 0.657, 0.786, 0.8980174069627851, 0.965, 1.053, 1.1219632653061227, 1.191, 1.267, 1.305, 1.368, 1.4096188637617206, 1.4487521865889212, 1.502, 1.533, 1.5752367346938774, 1.61, 1.6467456268221572, 1.685, 1.71, 1.7500108043217286, 1.7766612244897957, 1.808521541950113, 1.84, 1.873, 1.897265306122449, 1.924, 1.952, 1.977, 2.004, 2.036]",1.2,25,-2.4,2.359,2.331
20,"[0.096, 0.10308948194662472, 0.111, 0.134, 0.154, 0.171, 0.186, 0.204, 0.214, 0.228, 0.245, 0.262, 0.282, 0.30412471655328766, 0.3375939849624059, 0.364, 0.396, 0.4338764172335599, 0.47, 0.531, 0.651251700680272, 0.77, 0.8555036734693876, 0.95, 1.038, 1.11, 1.182, 1.247, 1.296, 1.341, 1.3994359183673466, 1.441, 1.483, 1.529, 1.568, 1.601, 1.637, 1.675, 1.7017281632653058, 1.739, 1.767, 1.801, 1.831530612244898, 1.863, 1.889, 1.9128176431863066, 1.9451161695447408, 1.97, 1.994, 2.027]",1.2,25,-2.4,2.35,2.334
2,"[0.004, 0.006449671393981345, 0.008392901508429416, 0.011212639894667576, 0.013973760932944623, 0.01642305570876993, 0.01915708101422379, 0.0217373271889401, 0.02682225148123748, 0.029458532349109803, 0.033429313543599216, 0.03839346938775503, 0.04405469387755094, 0.051103498542273994, 0.05747619047619018, 0.06628768926925602, 0.07520748299319707, 0.08382215743440229, 0.093780912364946, 0.10414007421150269, 0.11633748133399686, 0.12633236151603494, 0.13593367346938767, 0.15072370486656173, 0.16202936784469885, 0.18067183673469364, 0.1997087198515768, 0.21735016111707833, 0.24764285714285636, 0.27667055393585993, 0.3088630678077682, 0.35725387755101995, 0.3996335807050089, 0.4325003291639236, 0.4893252139565502, 0.524857142857141, 0.577631083202511, 0.6099453061224489, 0.6596487647690655, 0.695410430839002, 0.74387074829932, 0.7869804081632646, 0.8253896103896097, 0.8688178963893243, 0.9215077551020407, 0.9658702040816326, 1.0245291545189505, 1.1020722135007845, 1.1804897959183656, 1.253]",7.2,25,-7.2,1.514,1.529
3,"[0.01, 0.012345980002739334, 0.013819476784002218, 0.016996269475532167, 0.019705460562603486, 0.021719609582963654, 0.02508931314461264, 0.028675324675324694, 0.03109145880574454, 0.03496355685131193, 0.03792274052478132, 0.042987964416535844, 0.04726793943383813, 0.05336297376093298, 0.05938775510204077, 0.06589504373177878, 0.07409084924292283, 0.08428019856591301, 0.0931583673469387, 0.1019316050744621, 0.11601925298421252, 0.12624697336561735, 0.13704614019520833, 0.15006693877551028, 0.16138895558223273, 0.17565170068027228, 0.19363265306122396, 0.2092699443413729, 0.2368571428571429, 0.2539778172138419, 0.29401560624249695, 0.33051876234364713, 0.37269507803121227, 0.4161675617615467, 0.46746938775510183, 0.5132914285714282, 0.5537599039615846, 0.596897959183673, 0.6404897959183655, 0.6834222919937204, 0.7361569858712713, 0.7695986394557806, 0.820355212355212, 0.8647244897959183, 0.9121784256559765, 0.9572051557465089, 1.010557823129252, 1.0820359183673467, 1.158102040816326, 1.236]",7.2,25,-7.2,1.508,1.498
4,"[0.006, 0.008438019652305345, 0.010496341932999599, 0.012910564225690313, 0.016453741496598562, 0.017798858526461417, 0.02127869897959178, 0.02407346938775513, 0.02714686588921286, 0.03004701166180771, 0.03428880643166347, 0.03808734693877539, 0.04177217825905869, 0.0474859349145063, 0.05458730158730159, 0.0596257406188282, 0.06775704567541257, 0.07609776934029419, 0.08614040816326499, 0.09665638348362585, 0.10676582497405732, 0.11765714285714284, 0.12884183673469304, 0.13913729128014835, 0.15071577899452454, 0.1658102592388305, 0.18299319727891133, 0.1997701396348014, 0.2237142857142851, 0.2484260204081626, 0.27746765824974057, 0.3072806122448976, 0.3647918367346939, 0.39771020408163255, 0.44671643394199684, 0.4969642857142845, 0.5328869701726848, 0.580241606319947, 0.626514739229023, 0.6661915734035551, 0.7152806122448961, 0.7636822157434399, 0.8080514285714282, 0.8473828571428544, 0.8926836734693884, 0.9305449531163811, 0.9887248979591834, 1.0394277551020408, 1.1152479213907782, 1.199]",7.2,25,-7.2,1.485,1.473
5,"[0.006, 0.007339764996907853, 0.009515168229453938, 0.01142448979591832, 0.013523384353741487, 0.01614784580498864, 0.01879951980792318, 0.02188416988416976, 0.024687317784256504, 0.02828877551020412, 0.03181681243926147, 0.03511284513805512, 0.04028363887928046, 0.044074829931972676, 0.05133834586466166, 0.057295091009376575, 0.06444057623049199, 0.07450721088435375, 0.08225231910946187, 0.09140981798124637, 0.1026152314584369, 0.11159663865546213, 0.12463462804476629, 0.13456400742115, 0.14852607709750543, 0.15980466472303195, 0.1773403199117484, 0.1938920342330479, 0.21914285714285672, 0.24459863945578203, 0.2766384289564882, 0.29718561710398406, 0.34394629430719637, 0.387679300291545, 0.44200453514739196, 0.48492857142857054, 0.5297118847539014, 0.5693297529538123, 0.611895408163264, 0.6512705727452269, 0.7040748299319722, 0.7421203007518781, 0.7866642857142857, 0.8330253061224487, 0.8755646258503424, 0.9165502040816319, 0.97328163265306, 1.0362905162064824, 1.1000782312925168, 1.172]",7.2,25,-7.2,1.462,1.449
6,"[0.004, 0.004695145138800861, 0.006675646258503423, 0.008194671880728343, 0.01025840758838748, 0.013081997084548129, 0.015184089962515579, 0.01794305694305701, 0.020483548521449485, 0.024080153800650653, 0.026801880302682882, 0.03110006583278475, 0.03523035421064977, 0.039890423861852486, 0.04464055299539167, 0.0498887425938119, 0.056335088874259344, 0.06485392051557448, 0.07392244897959192, 0.08255576649264351, 0.09366850523993371, 0.10326285714285734, 0.11389321309919313, 0.12459353741496577, 0.13617346938775496, 0.1499918367346936, 0.1672268628381584, 0.1834636734693878, 0.19973571428571407, 0.2274387755102039, 0.2591868958109559, 0.28390962099125355, 0.3263723110865968, 0.3750932944606413, 0.41397376093294475, 0.456734693877551, 0.5006248785228372, 0.5527732426303859, 0.5826718367346936, 0.6373752468729426, 0.6736077097505669, 0.7208435374149661, 0.7675952380952372, 0.8153206997084547, 0.8561020408163277, 0.8974421768707456, 0.9526217370669198, 0.9960491307634165, 1.0688163265306114, 1.139]",7.2,25,-7.2,1.434,1.419
7,"[0.028, 0.03231554160125586, 0.038524081632653064, 0.044, 0.05318524332810046, 0.06245918367346934, 0.07503222341568196, 0.08752976190476187, 0.1, 0.11190986394557821, 0.12361224489795919, 0.13791224489795897, 0.14979591836734688, 0.16736880466472306, 0.18604608294930872, 0.201, 0.2181930272108843, 0.24844113029827308, 0.275, 0.301, 0.33633673469387754, 0.36914795918367344, 0.42441896758703473, 0.4751955782312923, 0.5511020408163264, 0.608, 0.6825461224489796, 0.763, 0.8202556390977441, 0.919, 0.9990013914656771, 1.0487636054421767, 1.126, 1.1752591836734694, 1.2260816326530612, 1.2666593406593405, 1.3102168367346938, 1.3563083900226753, 1.3866777658431795, 1.4274421768707484, 1.4628990332975296, 1.495, 1.527761904761904, 1.5664839650145768, 1.5912908163265307, 1.613825543120474, 1.65, 1.6770718367346937, 1.7039152276295133, 1.739]",2.4,25,-7.2,1.851,1.823
8,"[0.021, 0.025046530612244846, 0.031, 0.037, 0.04498612244897948, 0.05475510204081633, 0.06629351740696272, 0.079, 0.089, 0.10141156462584999, 0.11571938775510206, 0.12750799779371205, 0.143, 0.15862480376766078, 0.17379699248120292, 0.19245408163265285, 0.211, 0.23429042386185214, 0.26615755102040806, 0.294, 0.33, 0.3622698412698413, 0.424, 0.4660629251700679, 0.525, 0.5989234693877551, 0.6739419152276294, 0.758058309037901, 0.8197976190476185, 0.8939093877551019, 0.9676326530612228, 1.0326717687074827, 1.093, 1.1571292517006788, 1.2113639455782312, 1.253244897959183, 1.302525170068027, 1.3394200680272108, 1.366, 1.41, 1.4504212244897958, 1.481441737985517, 1.514, 1.5412323390894815, 1.5766326530612245, 1.6050289115646252, 1.6331161695447407, 1.659, 1.685538033395176, 1.721]",2.4,25,-7.2,1.83,1.822
9,"[0.023, 0.02669795918367362, 0.031726345083487935, 0.03779755102040819, 0.047, 0.056408163265306246, 0.06726716141001837, 0.083, 0.093, 0.1061526530612244, 0.119, 0.1330430839002267, 0.147, 0.1605262390670554, 0.17596616541353374, 0.19470553935860058, 0.212881195335277, 0.23716326530612233, 0.26653514739229034, 0.296, 0.33063265306122425, 0.37763095238095207, 0.4176424134871339, 0.4729217687074826, 0.5432295918367346, 0.6016195918367346, 0.675, 0.744747680890538, 0.8180649350649349, 0.9026217201166181, 0.9711836734693873, 1.032, 1.0964938775510202, 1.1650251177394033, 1.2083877551020408, 1.2528914285714283, 1.298, 1.3428049886621318, 1.368, 1.414, 1.4489570354457573, 1.4815136054421763, 1.516, 1.5504339419978512, 1.579, 1.607, 1.6350824489795917, 1.661, 1.69092464678179, 1.723]",2.4,25,-7.2,1.834,1.826
10,"[0.024, 0.027, 0.033, 0.039, 0.047, 0.057, 0.06678498542274038, 0.08184523809523812, 0.09187313844456689, 0.104, 0.11741107871720129, 0.13052276295133428, 0.144, 0.16142749731471528, 0.17560571428571423, 0.196, 0.21354741896758703, 0.236, 0.26467755102040813, 0.29674221267454337, 0.327, 0.3655892857142856, 0.431, 0.477, 0.5390765306122445, 0.6017117346938774, 0.6705565862708719, 0.7376596800882514, 0.818, 0.9038257456828882, 0.9729265306122445, 1.037, 1.1133294460641399, 1.1647823129251698, 1.218, 1.254, 1.31, 1.344, 1.3752481632653057, 1.41, 1.4488700322234156, 1.482, 1.5165942857142858, 1.553, 1.5796326530612246, 1.609, 1.6355777080062797, 1.6604021608643458, 1.6903818301514153, 1.724]",2.4,25,-7.2,1.834,1.83
11,"[0.027, 0.029089481946624727, 0.03543027210884343, 0.04165862708719852, 0.04997108843537393, 0.059, 0.07139918367346931, 0.08456349206349195, 0.097, 0.110705782312925, 0.123, 0.13346989795918363, 0.15073979591836756, 0.16354384997242136, 0.18124025974025967, 0.198, 0.21521768707482977, 0.2394195011337864, 0.274, 0.3, 0.3354591836734693, 0.3740783410138249, 0.422, 0.4726692677070828, 0.5457325456498386, 0.601, 0.679, 0.7430313971742544, 0.8177976190476185, 0.9106224489795914, 0.978, 1.044, 1.1074935927859517, 1.1706290516206481, 1.219, 1.2605934065934064, 1.304, 1.344, 1.382, 1.4221870748299317, 1.456, 1.48878231292517, 1.52, 1.5561589688506978, 1.582909150757077, 1.6140070803831736, 1.641215743440233, 1.6665697278911566, 1.699, 1.725]",2.4,25,-7.2,1.835,1.825
12,"[0.004, 0.005991143627262183, 0.007579868037440539, 0.010065905261187032, 0.012004222378606603, 0.015466326530612293, 0.01739146567717996, 0.0202582417582418, 0.023242162844519278, 0.02670253555967841, 0.030592949907235597, 0.034774052478134074, 0.03939403453689161, 0.04543591836734703, 0.05156851311953353, 0.05927485887972205, 0.06685234093637461, 0.07516836734693877, 0.08182204081632649, 0.09416653061224474, 0.10321248499399732, 0.11324630541871929, 0.12396371882086146, 0.13656400742115038, 0.1476562835660578, 0.1644632653061223, 0.18416446578631449, 0.20466595059076229, 0.2273533834586462, 0.2574195011337871, 0.28679346938775513, 0.3215377826806398, 0.36849744897959175, 0.40411337868480707, 0.44956462585033957, 0.49542857142857116, 0.5338002148227712, 0.57269387755102, 0.6205281004709576, 0.6490430839002252, 0.6951379591836734, 0.735216141001855, 0.7862857142857138, 0.8304586977648203, 0.8638911564625844, 0.8977055393586004, 0.940802721088433, 0.9978551678736008, 1.0444557823129246, 1.11]",7.2,25,-7.2,1.4,1.406
13,"[0.003, 0.005743464327879879, 0.0071529439361951675, 0.00950853810912121, 0.010795260039499642, 0.013664540816326492, 0.014892128279883371, 0.018434474616292787, 0.021533469387755057, 0.025159943046986228, 0.02834807256235823, 0.03150540216086426, 0.035507503001200404, 0.040590115564298, 0.044146718146718104, 0.04972189553787612, 0.05671855719031785, 0.06558968850698169, 0.07310040816326527, 0.0816563265306122, 0.09090393230462912, 0.10123809523809525, 0.11318367346938756, 0.12066000868432472, 0.13613945578231276, 0.14845542427497282, 0.16524489795918323, 0.17877013963480137, 0.19645112781954843, 0.22824489795918332, 0.2551741207121145, 0.2862806122448976, 0.3285350248207391, 0.3608559423769507, 0.4035785990071702, 0.46040601503759343, 0.5050008163265306, 0.5418605442176869, 0.5738819635962488, 0.6256790352504636, 0.6677074829931963, 0.7091982507288629, 0.7600451127819545, 0.7985646258503392, 0.8403381924198249, 0.8815510204081627, 0.9294432653061225, 0.9883755102040812, 1.0307390670553929, 1.094]",7.2,25,-7.2,1.391,1.381
14,"[0.004, 0.00593440233236148, 0.007463679177964851, 0.010034729681346284, 0.011935195130683883, 0.013691757222369493, 0.01679255207237537, 0.019358543417367, 0.021800291545189535, 0.02554641211323239, 0.02859277864992151, 0.03232096474953608, 0.036276734693877655, 0.040499843014128796, 0.04553099730458223, 0.05088921282798831, 0.059007241606320045, 0.06613789299503588, 0.07320788654444818, 0.07997432521395656, 0.09161451247165492, 0.09994805194805205, 0.11037026239067052, 0.12120373573158068, 0.13414693877551012, 0.1475173745173748, 0.16392711370262394, 0.1797270408163264, 0.19904147465437783, 0.22203755102040834, 0.24808378088077335, 0.2787328385899814, 0.32804726100966675, 0.36570686456400736, 0.40647723704866573, 0.45065413533834586, 0.4908679471788716, 0.5301665306122448, 0.5696054421768697, 0.6105782312925181, 0.6602169709989256, 0.691391020408163, 0.7385962732919252, 0.7815491651205934, 0.8217278911564624, 0.8626156462585032, 0.9140927643784785, 0.9477588126159555, 1.014734693877551, 1.064]",7.2,25,-7.2,1.362,1.349
15,"[0.004, 0.0062002267573696025, 0.007826020408163263, 0.010036807580174919, 0.012098529734474409, 0.014577551020408216, 0.017077782056218703, 0.01910138248847933, 0.022357743097238966, 0.025247346938775377, 0.02924129651860735, 0.033143515470704314, 0.0369549973835688, 0.04211767260095522, 0.047659340659340646, 0.054689504373177836, 0.0606100470957613, 0.06927008250108546, 0.07759637188208615, 0.08639102040816328, 0.09394098179812461, 0.10579418886198548, 0.11504988662131536, 0.12590184645286678, 0.13753689167974817, 0.15222448979591838, 0.16446088435374132, 0.18385400313971703, 0.20440571428571408, 0.23317327685791286, 0.2556297376093292, 0.3010341974627688, 0.3299326530612244, 0.36772278911564615, 0.4178979591836723, 0.4603406593406582, 0.5001927437641723, 0.5247636949516645, 0.5660861678004534, 0.6143458356315499, 0.6500486656200938, 0.6889637188208604, 0.7300779220779222, 0.7718752834467114, 0.8101459968602828, 0.8481059018201874, 0.8915251700680269, 0.9513493397358942, 0.9884948979591845, 1.047]",7.2,25,-7.2,1.334,1.32
